Team,Player,PP,XBH,BB,K,Line,H,OPS Factor,Score
SF,L. Wade Jr,1.9200000000000017,1.088453945710938e-14,-2.3300970873786535,9.781700657490365e-15,7.130434782608692,41.0,1.149,54.8
CHW,Luis Robert,13.54,-3.9215686274509736,20.194174757281555,-18.32599118942732,11.826086956521742,48.0,0.905,54.2
DET,Matt Vierling,13.54,7.058823529411772,6.213592233009705,3.171806167400884,3.6521739130434714,10.0,1.514,53.3
NYY,Aaron Judge,28.54,-0.784313725490186,-19.41747572815535,-11.27753303964758,5.217391304347822,61.0,0.808,51.1
NYY,Gleyber Torres,7.08,6.274509803921575,8.15533980582524,2.290748898678416,1.5652173913043397,24.0,0.991,48.9
SF,Luis Matos,5.04,0.7843137254902077,3.4951456310679543,11.982378854625551,11.130434782608695,8.0,1.159,46.9
MIN,Alex Kirilloff,5.27,4.705882352941181,-1.5533980582524287,-4.229074889867836,14.956521739130437,48.0,0.696,46.7
MIA,J. Stallings,23.95,0.7843137254901968,4.271844660194168,-3.3480176211453676,-5.565217391304344,23.0,1.077,46.4
NYY,K. Higashioka,10.950000000000003,3.9215686274509842,3.883495145631061,-9.515418502202643,2.6086956521739055,23.0,1.32,46.0
NYY,G. Stanton,31.04,-4.70588235294117,-8.15533980582525,-13.039647577092513,-4.521739130434777,55.0,0.8,44.5
MIN,Kyle Farmer,-3.8000000000000034,7.058823529411772,2.330097087378632,8.810572687224669,4.695652173913038,23.0,1.042,43.9
PIT,Josh Palacios,13.54,0.7843137254901968,-8.15533980582524,-1.7621145374449356,-6.0869565217391255,34.0,1.186,41.4
MIA,G. Hampson,10.579999999999998,3.1372549019607874,10.485436893203882,-14.977973568281923,9.043478260869565,16.0,1.202,41.2
MIA,Jake Burger,44.52,-1.568627450980383,5.825242718446598,-11.27753303964758,-2.434782608695654,28.0,0.626,39.5
MIN,Nick Gordon,1.6300000000000008,2.352941176470601,5.43689320388349,2.290748898678416,-1.9130434782608714,29.0,1.124,38.8
CHW,Yoan Moncada,13.54,-3.1372549019607767,2.7184466019417393,-12.687224669603527,14.956521739130437,30.0,1.121,33.5
MIN,Jorge Polanco,15.110000000000001,6.274509803921575,-10.097087378640778,7.2246696035242355,5.913043478260866,26.0,0.661,33.3
BAL,Adam Frazier,13.54,3.1372549019607874,23.689320388349504,2.9955947136563905,4.869565217391299,12.0,1.226,33.2
PIT,T. Marcano,13.54,6.274509803921575,-3.4951456310679543,14.273127753303967,-1.9130434782608714,17.0,1.302,31.6
DET,Miguel Cabrera,13.54,7.058823529411772,13.203883495145632,-1.2334801762114451,7.652173913043476,28.0,0.43100000000000005,28.2
TOR,Ernie Clement,13.54,3.9215686274509842,15.14563106796117,15.682819383259915,1.9130434782608614,7.0,0.664,27.0
DET,Jake Rogers,13.54,5.490196078431378,4.271844660194168,-13.215859030837008,12.0,6.0,0.843,26.3
DET,J. Schoop,13.54,7.843137254901959,9.320388349514563,-0.0,9.73913043478261,2.0,0.6930000000000001,25.9
MIN,Jose Miranda,6.260000000000002,5.490196078431378,7.7669902912621325,9.867841409691628,-0.34782608695652206,-4.0,0.661,25.0
NYY,Jose Trevino,-14.150000000000002,-0.784313725490186,20.970873786407765,2.8193832599118966,3.8260869565217335,12.0,0.44599999999999995,24.7
MIA,Jon Berti,19.819999999999997,3.9215686274509842,7.378640776699026,2.6431718061674037,0.0,3.0,0.648,23.8
PIT,Henry Davis,13.54,0.7843137254901968,-14.757281553398062,-0.17621145374449354,-4.869565217391308,28.0,0.805,23.3
NYY,Willie Calhoun,-18.9,2.3529411764705905,6.601941747572813,7.9295154185022,3.1304347826086887,21.0,1.064,22.1
ARI,L. Gurriel Jr.,4.5,7.843137254901959,6.601941747572813,-12.511013215859032,1.0434782608695565,12.0,1.1019999999999999,21.5
MIN,Donovan Solano,9.83,7.058823529411772,-6.213592233009705,5.4625550660793,13.217391304347828,4.0,0.614,20.5
SF,A.J. Pollock,-8.28,5.490196078431378,5.0485436893203826,2.1145374449339225,-2.2608695652173934,18.0,1.473,20.1
MIA,Xavier Edwards,13.1,5.490196078431378,14.368932038834956,-14.096916299559474,-3.4782608695652204,14.0,0.6759999999999999,19.9
TB,Josh Lowe,3.95,0.7843137254902077,6.601941747572813,-5.638766519823784,3.999999999999994,10.0,1.024,19.7
DET,Nick Maton,13.54,7.843137254901959,-5.825242718446607,0.3524229074889871,2.086956521739123,13.0,0.43100000000000005,19.1
MIN,Byron Buxton,25.56,1.088453945710938e-14,-8.543689320388347,-6.696035242290745,-5.217391304347822,13.0,0.696,18.1
CHW,Elvis Andrus,13.54,1.5686274509804046,12.038834951456312,4.229074889867845,-1.9130434782608714,4.0,1.146,17.8
DET,Andy Ibanez,13.54,10.196078431372548,12.815533980582527,4.229074889867845,3.1304347826086887,-19.0,1.488,15.7
PIT,Liover Peguero,13.54,-2.3529411764705794,-0.7766990291262144,-3.171806167400884,-7.999999999999997,29.0,0.677,15.3
CHW,Hanser Alberto,13.54,2.352941176470601,24.077669902912625,1.4096916299559483,7.304347826086953,1.0,1.146,14.8
BOS,Rafael Devers,13.54,1.5686274509804046,8.543689320388347,-2.4669603524229,-4.6956521739130475,11.0,1.185,14.0
TEX,Mitch Garver,0.45999999999999375,2.3529411764705905,-6.2135922330097255,-11.629955947136565,7.999999999999997,21.0,0.972,13.6
WAS,I. Vargas,-9.86,2.352941176470601,22.9126213592233,4.933920704845811,1.7391304347826004,-9.0,,13.1
MIN,Kyle Garlick,2.9899999999999993,2.352941176470601,-6.601941747572813,-9.691629955947135,-1.9130434782608714,26.0,1.042,13.1
BOS,Pablo Reyes,13.54,4.705882352941181,10.87378640776699,7.40088105726872,6.60869565217391,20.0,0.764,12.9
MIA,Nick Fortes,15.95,2.3529411764705905,16.31067961165048,4.757709251101326,-8.52173913043478,-11.0,0.546,10.8
MIA,Dane Myers,17.679999999999996,-3.1372549019607767,16.31067961165048,-15.85903083700441,5.043478260869559,-6.0,0.764,10.7
TOR,Danny Jansen,13.54,2.3529411764705905,-16.6990291262136,4.229074889867845,2.434782608695645,12.0,1.597,10.6
NYM,Ronny Mauricio,13.54,-4.70588235294117,16.6990291262136,-18.85462555066078,4.173913043478255,15.0,0.997,10.1
SF,David Villar,1.429999999999998,-0.784313725490186,-2.718446601941761,-14.273127753303967,5.217391304347822,21.0,0.978,9.9
NYM,Brandon Nimmo,13.54,-2.3529411764705794,-5.048543689320393,-16.035242290748883,3.1304347826086887,27.0,1.162,9.7
BAL,R. Mountcastle,13.54,3.1372549019607874,25.242718446601934,-5.110132158590303,2.7826086956521667,-11.0,0.5469999999999999,9.7
MIA,Peyton Burdick,19.77,-4.70588235294117,11.650485436893206,-31.365638766519822,2.434782608695645,11.0,0.546,8.8
DET,Akil Baddoo,13.54,6.274509803921575,-0.38834951456311795,-2.2907488986784066,-0.34782608695652206,24.0,0.264,7.4
DET,Javier Baez,13.54,9.411764705882351,15.533980582524277,-5.286343612334797,2.956521739130428,-3.0,0.523,7.1
MIN,Trevor Larnach,-3.6800000000000006,1.088453945710938e-14,-16.310679611650492,-7.9295154185022,7.478260869565215,27.0,0.85,6.6
BOS,M. Yoshida,13.54,3.1372549019607874,13.203883495145632,-6.343612334801758,-2.2608695652174027,18.0,0.687,6.1
COL,C. Blackmon,13.54,1.088453945710938e-14,25.242718446601934,6.872246696035248,10.956521739130435,-1.0,0.7130000000000001,6.0
BOS,M. Yoshida,13.54,8.627450980392155,20.194174757281555,4.581497797356832,-5.04347826086957,10.0,0.687,5.8
NYM,DJ Stewart,13.54,-9.411764705882351,-12.815533980582527,-26.25550660792951,0.5217391304347734,51.0,1.426,5.3
NYM,Omar Narvaez,13.54,1.5686274509804046,9.320388349514563,-7.048458149779733,5.739130434782604,10.0,0.546,5.3
SF,M. Conforto,-6.1899999999999995,0.7843137254902077,-11.262135922330097,1.7621145374449356,1.2173913043478175,18.0,1.159,4.3
PIT,Jack Suwinski,13.54,-3.9215686274509736,-26.019417475728172,-5.814977973568277,-3.652173913043482,29.0,1.462,3.4
COL,Nolan Jones,13.54,-0.784313725490186,14.368932038834956,-14.096916299559474,-0.521739130434783,12.0,0.935,3.0
DET,Zack Short,13.54,3.9215686274509842,-1.5533980582524396,-9.162995594713655,0.0,10.0,0.486,2.9
TOR,K. Kiermaier,13.54,1.088453945710938e-14,6.213592233009705,-3.171806167400874,0.5217391304347734,15.0,1.183,2.7
CHW,Lenyn Sosa,13.54,3.921568627450995,20.194174757281555,-8.458149779735681,5.3913043478260825,-1.0,0.75,2.1
MIN,Willi Castro,-21.240000000000002,14.90196078431373,-1.5533980582524287,8.986784140969162,4.173913043478255,-4.0,1.473,1.9
CHW,A. Benintendi,13.54,3.137254901960798,13.592233009708742,5.638766519823784,12.347826086956523,-13.0,0.853,1.4
SF,Paul DeJong,-3.6099999999999994,-4.70588235294117,15.145631067961157,-15.154185022026434,4.173913043478255,5.0,1.389,1.2
DET,Parker Meadows,13.54,2.3529411764705905,9.70873786407767,-8.458149779735681,5.043478260869559,1.0,0.31700000000000006,0.9
BOS,Rafael Devers,13.54,-3.9215686274509736,1.5533980582524178,-13.392070484581502,-1.913043478260881,19.0,1.185,0.4
PIT,Connor Joe,13.54,0.7843137254901968,-12.427184466019419,3.171806167400884,1.7391304347826004,3.0,0.633,-0.0
CIN,Harrison Bader,-12.31,4.705882352941181,13.203883495145632,-2.290748898678416,1.5652173913043397,-5.0,1.135,-0.1
PIT,Oneil Cruz,13.54,-3.9215686274509736,-13.980582524271847,-4.405286343612339,-7.478260869565215,12.0,1.302,-0.1
BOS,Adam Duvall,13.54,0.7843137254902077,16.699029126213585,-11.629955947136565,1.2173913043478175,19.0,0.264,-0.6
NYY,Willie Calhoun,11.299999999999999,3.9215686274509842,10.87378640776699,6.696035242290745,3.30434782608695,-37.0,1.064,-0.9
DET,Carson Kelly,13.54,4.705882352941181,13.592233009708742,-12.863436123348018,3.999999999999994,-8.0,0.6930000000000001,-1.3
NYY,Anthony Volpe,-9.139999999999997,3.1372549019607874,3.1067961165048468,-8.458149779735681,3.30434782608695,5.0,0.511,-1.6
TOR,Brandon Belt,13.54,-3.1372549019607767,-15.533980582524277,-16.916299559471373,10.434782608695652,25.0,0.264,-2.1
BOS,Justin Turner,13.54,7.058823529411772,10.485436893203882,3.7004405286343642,2.6086956521739055,3.0,0.988,-2.4
NYM,F. Lindor,13.54,-2.3529411764705794,7.378640776699026,-8.105726872246693,7.826086956521737,-7.0,0.908,-2.8
PIT,A. McCutchen,13.54,1.088453945710938e-14,-26.019417475728172,0.8810572687224678,6.434782608695648,11.0,1.006,-3.1
SF,Austin Slater,2.459999999999999,2.3529411764705905,-8.932038834951465,-8.986784140969162,4.695652173913038,5.0,0.931,-3.2
TOR,S. Horwitz,13.54,-0.784313725490186,7.7669902912621325,-17.268722466960355,-0.8695652173913149,11.0,0.964,-3.5
TOR,D. Schneider,13.54,-4.70588235294117,-8.15533980582524,-21.32158590308369,7.999999999999997,11.0,1.597,-3.5
TEX,Leody Taveras,-4.260000000000002,10.196078431372548,10.87378640776699,-12.511013215859032,9.043478260869565,-17.0,1.151,-4.2
BAL,A. Rutschman,13.54,3.1372549019607874,1.5533980582524178,4.581497797356832,4.695652173913038,-4.0,1.042,-4.5
NYY,DJ LeMahieu,8.989999999999998,-1.568627450980383,-7.766990291262144,-2.9955947136563807,-2.7826086956521765,-2.0,0.778,-6.3
MIN,C. Vazquez,-24.340000000000003,7.058823529411772,6.990291262135919,5.638766519823793,7.130434782608692,-13.0,0.628,-6.6
PIT,Jason Delay,13.54,3.1372549019607874,-12.427184466019419,0.7048458149779742,3.999999999999994,-6.0,0.597,-7.3
CIN,Kevin Newman,-19.080000000000002,5.490196078431378,16.31067961165048,3.5242290748898615,8.34782608695652,-22.0,1.423,-7.4
MIA,Avisail Garcia,6.220000000000001,-3.1372549019607767,13.592233009708742,-18.502202643171795,-4.6956521739130475,-1.0,1.064,-7.5
WAS,Dominic Smith,-24.54,7.058823529411772,19.02912621359224,-2.1145374449339225,13.043478260869566,-20.0,,-7.5
TOR,W. Merrifield,13.54,5.490196078431378,8.543689320388347,12.33480176211454,5.913043478260866,-29.0,0.501,-7.6
NYM,Brett Baty,13.54,-5.490196078431367,10.485436893203882,-23.436123348017613,6.0869565217391255,7.0,0.45999999999999996,-8.4
TOR,Tyler Heineman,13.54,-2.3529411764705794,7.378640776699026,5.991189427312771,8.695652173913041,-20.0,0.664,-9.0
TOR,S. Espinal,13.54,2.3529411764705905,4.660194174757276,13.215859030837008,3.8260869565217335,-26.0,0.847,-9.4
WAS,Lane Thomas,-12.209999999999997,0.7843137254902077,12.038834951456312,-11.101321585903085,10.434782608695652,-10.0,,-10.1
COL,Alan Trejo,13.54,3.921568627450995,23.689320388349515,5.991189427312781,12.173913043478263,-21.0,0.501,-10.1
NYY,I. Kiner-Falefa,-1.2299999999999989,1.5686274509804046,3.1067961165048468,-0.7048458149779644,-4.869565217391299,-16.0,0.562,-10.2
BAL,Ryan McKenna,13.54,1.5686274509803937,24.854368932038827,-20.616740088105715,-4.521739130434787,-26.0,0.264,-11.3
PIT,Jared Triolo,13.54,-3.1372549019607767,-9.70873786407767,-8.458149779735681,1.0434782608695565,6.0,0.648,-12.2
MIN,M. A. Taylor,-8.429999999999998,8.627450980392165,-1.5533980582524287,-1.9383259911894193,-3.4782608695652204,-6.0,1.042,-12.8
BOS,Triston Casas,13.54,3.1372549019607874,-3.8834951456310822,-9.339207048458148,4.173913043478255,12.0,0.935,-12.8
MIN,Matt Wallner,-0.23000000000000131,-5.490196078431367,-10.87378640776699,-20.440528634361243,-2.2608695652173934,19.0,0.642,-13.0
NYM,Tim Locastro,13.54,1.5686274509804046,16.310679611650492,-8.458149779735681,-2.9565217391304373,-2.0,1.264,-13.3
MIN,Ryan Jeffers,-13.09,3.137254901960798,1.9417475728155251,-4.229074889867836,-1.043478260869566,-3.0,0.85,-13.8
TB,Brandon Lowe,-12.810000000000002,2.352941176470601,5.0485436893203826,-13.92070484581498,0.5217391304347734,5.0,0.597,-13.8
CIN,Jake Fraley,-14.2,3.1372549019607874,10.097087378640778,-9.339207048458148,11.304347826086957,-31.0,0.46399999999999997,-13.9
CIN,Henry Ramos,-20.78,3.9215686274509842,8.932038834951454,-10.925110132158592,3.999999999999994,1.0,1.135,-13.9
WAS,Joey Meneses,-20.209999999999997,5.490196078431378,13.980582524271847,-4.229074889867836,3.30434782608695,-13.0,,-14.7
COL,B. Rodgers,13.54,-3.1372549019607767,29.90291262135922,3.7004405286343642,-0.34782608695652206,-21.0,0.484,-15.1
BOS,Adam Duvall,13.54,-4.70588235294117,9.70873786407767,-22.555066079295166,3.999999999999994,-22.0,0.264,-15.1
TOR,Alejandro Kirk,13.54,0.7843137254901968,0.7766990291262036,10.572687224669604,-0.5217391304347928,-21.0,0.758,-15.4
TEX,Adolis Garcia,-28.64,1.5686274509804046,7.378640776699026,-24.66960352422907,2.6086956521739055,-17.0,0.264,-15.5
SF,Joey Bart,-18.02,0.7843137254902077,2.330097087378632,-6.872246696035238,-4.0000000000000036,-19.0,0.355,-15.9
PIT,Alika Williams,13.54,0.7843137254901968,-5.0485436893203826,-16.211453744493397,6.260869565217387,4.0,0.997,-16.1
MIA,Jonathan Davis,5.459999999999999,-2.3529411764705794,-0.38834951456311795,-15.33039647577091,-1.7391304347826102,-2.0,0.648,-16.4
SF,B. Crawford,-10.270000000000001,0.7843137254902077,-1.9417475728155467,-10.39647577092511,4.869565217391299,-5.0,0.749,-16.4
ARI,Tommy Pham,14.729999999999999,1.5686274509803937,-14.368932038834956,-18.32599118942732,3.30434782608695,2.0,1.495,-16.6
NYM,Jonathan Arauz,13.54,-10.196078431372548,6.990291262135919,-21.674008810572676,-3.4782608695652204,-7.0,0.264,-16.7
SF,Blake Sabol,-5.610000000000001,1.088453945710938e-14,-7.766990291262144,-9.691629955947135,3.1304347826086887,8.0,1.414,-16.9
NYY,Anthony Rizzo,-16.52,8.627450980392155,4.660194174757276,-13.568281938325974,6.260869565217387,-7.0,0.808,-17.5
TB,Rene Pinto,-14.149999999999999,-6.274509803921564,2.7184466019417393,-22.202643171806177,7.652173913043476,14.0,0.964,-17.6
TB,Curtis Mead,-33.61,-3.9215686274509736,19.41747572815534,-23.083700440528624,-3.826086956521743,-22.0,0.264,-17.7
NYY,O. Cabrera,3.969999999999997,0.7843137254902077,11.650485436893206,-2.9955947136563807,-3.826086956521743,-32.0,0.8,-17.9
TEX,T. Jankowski,-20.700000000000003,-0.784313725490186,16.699029126213585,-2.2907488986784066,1.9130434782608614,-25.0,0.597,-18.0
TB,R. Arozarena,-30.69,1.5686274509804046,8.543689320388347,-7.40088105726872,2.086956521739123,7.0,0.964,-18.2
NYY,DJ LeMahieu,-10.690000000000001,-3.1372549019607767,-12.038834951456312,-1.7621145374449256,-2.9565217391304373,6.0,0.778,-19.1
TB,Vidal Brujan,-26.65,-5.490196078431367,8.15533980582524,-8.281938325991186,-7.304347826086953,-36.0,0.264,-20.0
COL,Harold Castro,13.54,1.088453945710938e-14,32.62135922330096,-2.4669603524229,7.130434782608692,-51.0,0.264,-20.1
COL,Kris Bryant,13.54,1.5686274509804046,23.689320388349515,5.814977973568287,1.3913043478260785,3.0,1.458,-20.1
TB,Harold Ramirez,-22.450000000000003,-0.784313725490186,10.485436893203882,-1.9383259911894193,-2.6086956521739157,0.0,1.165,-20.1
MIA,Jean Segura,-17.63,-1.568627450980383,15.533980582524277,6.519823788546251,-5.3913043478260825,-18.0,0.837,-20.5
BOS,Alex Verdugo,13.54,1.5686274509804046,8.932038834951454,3.171806167400884,1.7391304347826004,-5.0,0.808,-20.5
BOS,Triston Casas,13.54,-2.3529411764705794,-10.873786407767001,-20.26431718061673,6.956521739130432,20.0,0.935,-20.7
NYY,Jake Bauers,6.5500000000000025,-3.1372549019607767,-10.097087378640778,-20.9691629955947,2.956521739130428,-22.0,0.44599999999999995,-20.8
NYY,Ben Rortvedt,-21.62,-4.70588235294117,1.9417475728155251,-19.030837004405296,-10.08695652173913,-27.0,0.264,-21.3
MIL,Owen Miller,13.54,1.088453945710938e-14,7.378640776699026,-16.38766519823789,-4.0000000000000036,-33.0,0.264,-21.5
NYY,Anthony Volpe,-14.100000000000001,4.705882352941181,7.378640776699026,-9.691629955947135,3.478260869565211,-34.0,0.511,-21.6
TB,Jose Siri,-18.869999999999997,-6.274509803921564,17.4757281553398,-28.017621145374445,4.347826086956515,10.0,1.024,-21.9
BOS,Alex Verdugo,13.54,-3.9215686274509736,1.9417475728155251,-7.753303964757707,4.521739130434777,3.0,0.808,-21.9
CHW,T. Thompson,13.54,-10.196078431372548,-1.5533980582524287,-32.070484581497794,-4.695652173913038,3.0,0.264,-22.1
WAS,Luis Garcia,-19.99,0.7843137254902077,25.242718446601945,2.2907488986784066,7.478260869565215,-38.0,,-22.2
CIN,Luke Maile,-15.270000000000001,2.3529411764705905,10.097087378640778,-12.687224669603527,-2.086956521739132,-18.0,0.639,-22.7
NYY,Jake Bauers,-22.990000000000002,-4.70588235294117,-14.368932038834956,-19.73568281938327,2.7826086956521667,8.0,0.44599999999999995,-22.8
TB,Isaac Paredes,-13.770000000000001,-0.784313725490186,1.5533980582524178,-2.8193832599118873,0.8695652173912954,1.0,1.631,-22.8
BAL,A. Santander,13.54,1.5686274509803937,9.320388349514563,-1.2334801762114451,-5.391304347826092,18.0,1.254,-23.3
WAS,C.J. Abrams,-30.729999999999997,5.490196078431378,9.70873786407767,-0.0,1.043478260869566,-9.0,,-23.5
ARI,Corbin Carroll,-5.2799999999999985,2.3529411764705905,1.1650485436893108,-13.568281938325994,-4.0000000000000036,-9.0,0.837,-23.7
NYY,J. Dominguez,-10.49,-9.411764705882351,11.650485436893206,-41.23348017621144,2.6086956521739055,29.0,1.353,-24.2
NYY,F. Cordero,5.560000000000002,-1.568627450980383,11.262135922330097,-31.718061674008812,-1.7391304347826102,-6.0,0.833,-24.2
MIN,Edouard Julien,-7.18,-0.784313725490186,-27.961165048543705,-1.9383259911894193,-0.17391304347826103,18.0,1.245,-24.9
SF,Mitch Haniger,-0.790000000000002,1.5686274509804046,-11.650485436893206,-4.405286343612328,3.30434782608695,-7.0,1.32,-25.0
NYY,I. Kiner-Falefa,-33.81,1.088453945710938e-14,-1.1650485436893214,0.5286343612334904,-5.043478260869559,-5.0,0.562,-25.0
MIL,V. Caratini,13.54,-5.490196078431367,10.485436893203882,-14.44933920704846,-12.0,-4.0,0.75,-25.1
NYY,Ben Rortvedt,-31.56,-6.274509803921564,-2.330097087378643,-17.79735682819382,-10.26086956521739,-28.0,0.264,-25.4
TEX,Austin Hedges,-37.800000000000004,3.9215686274509842,20.970873786407758,-16.916299559471373,-1.3913043478260883,-66.0,0.264,-25.7
CIN,Noelvi Marte,-27.740000000000002,1.088453945710938e-14,13.592233009708742,-12.687224669603527,-7.130434782608692,0.0,0.764,-25.9
TOR,Daulton Varsho,13.54,-3.1372549019607767,-5.436893203883501,-6.519823788546251,-0.5217391304347928,-13.0,0.761,-26.0
NYY,Jose Trevino,-29.240000000000002,-2.3529411764705794,16.6990291262136,4.052863436123352,3.6521739130434714,-19.0,0.44599999999999995,-26.2
NYM,Rafael Ortega,13.54,-3.9215686274509736,0.7766990291262036,-10.925110132158592,3.478260869565211,-19.0,0.514,-26.3
NYM,D. Vogelbach,13.54,-7.058823529411761,-6.213592233009715,-17.79735682819382,-4.6956521739130475,14.0,0.914,-26.3
BOS,Jarren Duran,13.54,9.411764705882351,20.970873786407765,-2.6431718061673934,-1.043478260869566,-24.0,0.857,-26.6
CHW,Y. Grandal,13.54,-7.843137254901959,-3.1067961165048574,-7.577092511013213,8.52173913043478,-17.0,0.7190000000000001,-27.3
BAL,Austin Hays,13.54,-0.784313725490186,16.6990291262136,-6.696035242290745,-6.956521739130432,-8.0,1.363,-27.4
COL,Hunter Goodman,13.54,-5.490196078431367,24.46601941747572,-10.220264317180616,1.7391304347826004,-6.0,1.121,-27.8
TEX,Josh Jung,-14.02,3.1372549019607874,14.368932038834956,-20.440528634361243,15.130434782608681,-26.0,0.876,-27.8
TB,Manuel Margot,-23.2,-1.568627450980383,17.087378640776695,-1.585903083700442,-2.9565217391304373,-16.0,0.98,-28.2
PIT,Alfonso Rivas,13.54,1.5686274509803937,-24.85436893203885,-6.167400881057264,-1.7391304347826102,-19.0,0.611,-29.0
CIN,T. Stephenson,-26.75,5.490196078431378,5.825242718446598,-18.32599118942732,8.52173913043478,-15.0,0.7310000000000001,-29.4
NYM,Mark Vientos,13.54,-7.058823529411761,17.4757281553398,-34.36123348017622,-8.869565217391303,-7.0,0.5800000000000001,-29.4
