Team,Player,PP,XBH,BB,K,Line,H,OPS Factor,Park Factor,Score
CIN,E. De La Cruz,-12.620000000000001,5.490196078431378,-5.43689320388349,-0.7048458149779742,-3.652173913043492,28.0,0.8160000000000001,1.16,12.8
CIN,Harrison Bader,14.689999999999998,10.980392156862745,9.320388349514563,13.744493392070488,-1.0434782608695758,20.0,0.8180000000000001,1.16,64.2
CIN,Henry Ramos,8.16,8.627450980392155,7.378640776699026,3.5242290748898712,0.6956521739130345,52.0,0.8180000000000001,1.16,93.2
PIT,Connor Joe,6.25,0.7843137254902077,9.320388349514563,-4.405286343612328,3.8260869565217335,17.0,0.899,1.16,34.2
PIT,Jason Delay,-3.5700000000000016,3.1372549019607874,12.038834951456312,-5.638766519823784,1.7391304347826004,-15.0,0.645,1.16,-5.5
PIT,Bryan Reynolds,32.2,3.1372549019607874,6.213592233009705,-9.691629955947135,3.8260869565217335,16.0,1.208,1.16,72.4
CIN,Nick Senzel,1.7199999999999998,7.058823529411772,12.815533980582527,5.814977973568287,-3.826086956521743,-26.0,1.367,1.16,-3.8
CIN,Jason Vosler,5.740000000000001,0.7843137254902077,-0.3883495145631072,-11.101321585903085,-5.2173913043478315,-4.0,0.675,1.16,-16.5
CIN,Joey Votto,4.030000000000002,5.490196078431378,-2.7184466019417504,2.46696035242291,-15.1304347826087,19.0,0.892,1.16,13.6
CIN,Jonathan India,2.450000000000001,1.5686274509803937,-10.097087378640778,0.8810572687224678,3.8260869565217335,8.0,0.766,1.16,5.9
CIN,Jose Garcia,-0.120000000000001,6.274509803921575,2.7184466019417393,-6.872246696035238,-3.4782608695652293,-16.0,0.766,1.16,-20.3
PIT,Alika Williams,-9.37,1.5686274509804046,20.970873786407765,-24.14096916299559,8.695652173913041,-26.0,0.696,1.16,-22.8
CIN,Kevin Newman,11.410000000000002,11.764705882352942,14.757281553398062,17.621145374449345,4.869565217391299,3.0,0.766,1.16,73.6
CIN,Luke Maile,3.8999999999999995,5.490196078431378,9.70873786407767,1.938325991189429,-5.565217391304353,3.0,0.753,1.16,16.1
CIN,Matt McLain,18.409999999999997,1.5686274509803937,-0.7766990291262144,-7.9295154185022,8.34782608695652,5.0,0.753,1.16,28.6
CIN,Nick Martini,3.17,7.058823529411772,-7.7669902912621325,7.9295154185022,1.0434782608695565,44.0,0.8,1.16,51.4
CIN,Hunter Renfroe,9.75,4.705882352941181,-9.70873786407767,9.339207048458148,-3.652173913043492,17.0,0.8180000000000001,1.16,31.8
CIN,Noelvi Marte,5.709999999999999,9.411764705882351,14.757281553398062,3.171806167400884,-9.913043478260867,21.0,1.0430000000000001,1.16,53.4
CIN,Spencer Steer,5.15,8.627450980392155,5.0485436893203826,2.290748898678416,3.478260869565211,15.0,1.149,1.16,52.8
CIN,T. Stephenson,3.25,14.117647058823534,10.097087378640778,1.938325991189429,4.521739130434777,10.0,0.554,1.16,28.2
CIN,T.J. Hopkins,-8.0,1.5686274509803937,1.9417475728155251,-20.26431718061673,-6.956521739130441,-7.0,0.554,1.16,-44.9
CIN,TJ Friedl,-1.3500000000000005,5.490196078431378,11.262135922330097,12.33480176211454,-5.04347826086957,28.0,1.3860000000000001,1.16,81.5
CIN,Wil Myers,-0.120000000000001,3.9215686274509842,1.5533980582524178,-12.33480176211454,3.1304347826086887,-2.0,1.3860000000000001,1.16,-6.8
PIT,A. McCutchen,5.64,2.3529411764705905,-1.9417475728155467,-6.696035242290745,5.913043478260866,11.0,1.193,1.16,18.9
PIT,Alfonso Rivas,1.589999999999999,7.058823529411772,8.932038834951454,-16.387665198237872,3.1304347826086887,-16.0,1.0270000000000001,1.16,-13.9
CIN,S. Fairchild,-6.8199999999999985,5.490196078431378,8.543689320388347,-8.458149779735681,1.3913043478260785,8.0,0.597,1.16,5.6
OAK,Esteury Ruiz,1.7400000000000002,-1.568627450980383,15.922330097087372,3.3480176211453774,-4.173913043478264,5.0,0.97,1.09,21.4
OAK,Aledmys Diaz,4.0,0.7843137254902077,13.980582524271847,5.286343612334807,-2.7826086956521863,21.0,0.931,1.09,42.9
OAK,Brent Rooker,36.43000000000001,-10.196078431372548,-10.485436893203895,-16.035242290748904,3.478260869565211,39.0,1.315,1.09,60.5
OAK,Carlos Perez,20.379999999999995,-1.568627450980383,10.485436893203882,2.290748898678416,1.0434782608695565,51.0,0.514,1.09,46.9
OAK,Cody Thomas,-16.189999999999998,-12.549019607843139,5.825242718446598,-36.47577092511013,-3.826086956521743,11.0,0.514,1.09,-56.9
OAK,Conner Capel,11.159999999999995,-7.058823529411761,-3.1067961165048574,-6.167400881057264,12.173913043478263,29.0,0.514,1.09,39.2
OAK,Kevin Smith,1.2600000000000002,-5.490196078431367,18.252427184466015,-16.74008810572688,-8.173913043478269,16.0,0.7290000000000001,1.09,4.1
OAK,Jesus Aguilar,-5.680000000000001,-3.1372549019607767,3.883495145631061,-2.9955947136563807,-2.956521739130447,21.0,0.97,1.09,11.0
OAK,JJ Bleday,6.979999999999999,-6.274509803921564,-6.601941747572822,-3.7004405286343545,-1.0434782608695758,-16.0,0.97,1.09,-29.0
OAK,Jonah Bride,-2.400000000000002,-1.568627450980383,-11.650485436893215,2.46696035242291,2.956521739130428,37.0,0.97,1.09,29.2
OAK,Jordan Diaz,2.6499999999999986,-0.784313725490186,16.699029126213585,-0.881057268722458,1.0434782608695565,-2.0,0.931,1.09,17.0
OAK,L. Butler,1.1900000000000013,1.088453945710938e-14,5.43689320388349,-12.33480176211454,-5.739130434782614,-6.0,0.643,1.09,-12.2
OAK,Ryan Noda,10.099999999999996,-7.843137254901959,-5.436893203883501,-21.674008810572676,6.260869565217387,20.0,0.9440000000000001,1.09,1.4
OAK,Nick Allen,-8.720000000000002,-3.1372549019607767,15.922330097087372,6.343612334801768,-9.217391304347824,21.0,0.658,1.09,15.9
CHC,Cody Bellinger,18.66,15.686274509803926,14.757281553398062,11.629955947136565,14.086956521739115,31.0,0.994,1.09,114.7
CHC,Yan Gomes,44.24,16.470588235294123,17.4757281553398,4.405286343612339,16.347826086956527,79.0,0.846,1.09,164.1
CHC,M. Mastrobuoni,35.72,8.627450980392155,1.9417475728155251,7.40088105726872,9.391304347826086,23.0,1.264,1.09,118.6
OAK,Seth Brown,5.079999999999997,-2.3529411764705794,7.7669902912621325,1.2334801762114647,-0.1739130434782707,9.0,0.995,1.09,22.3
CHC,Dansby Swanson,14.14,6.274509803921575,4.660194174757276,3.3480176211453774,14.086956521739115,38.0,1.1099999999999999,1.09,97.4
CHC,Edwin Rios,11.720000000000006,2.3529411764705905,15.145631067961157,-23.436123348017613,21.39130434782608,26.0,1.1099999999999999,1.09,58.0
CHC,Eric Hosmer,24.340000000000003,6.274509803921575,9.70873786407767,5.638766519823784,5.3913043478260825,25.0,1.1099999999999999,1.09,83.2
CHC,Ian Happ,39.480000000000004,11.764705882352942,4.271844660194168,9.515418502202643,15.652173913043482,85.0,1.04,1.09,187.8
CHC,J. Candelario,33.32000000000001,5.490196078431378,-8.15533980582524,5.638766519823784,12.869565217391306,60.0,0.597,1.09,71.0
CHC,Jared Young,44.68000000000001,3.1372549019607874,9.320388349514563,-26.25550660792951,12.173913043478263,28.0,2.5140000000000002,1.09,194.7
CHC,Matt Mervis,29.520000000000003,9.411764705882351,12.815533980582527,-12.511013215859032,11.652173913043478,11.0,1.264,1.09,67.5
CHC,Trey Mancini,10.080000000000004,6.274509803921575,14.368932038834956,-8.281938325991186,11.478260869565219,18.0,1.3,1.09,56.6
CHC,Miguel Amaya,26.200000000000006,3.9215686274509842,8.932038834951454,-8.281938325991186,6.782608695652169,49.0,0.6930000000000001,1.09,65.4
CHC,Mike Tauchman,15.260000000000002,9.411764705882351,-1.1650485436893323,5.1101321585903134,17.739130434782613,47.0,0.966,1.09,98.3
CHC,Nick Madrigal,32.720000000000006,14.117647058823534,22.524271844660188,23.25991189427313,8.173913043478258,55.0,0.81,1.09,137.6
CHC,Nico Hoerner,25.740000000000002,7.8431372549019684,24.077669902912614,21.145374449339215,10.434782608695652,75.0,1.02,1.09,182.6
CHC,Patrick Wisdom,48.06,0.7843137254902077,2.330097087378632,-8.105726872246693,14.956521739130437,74.0,1.065,1.09,153.3
CHC,Seiya Suzuki,66.76,9.411764705882351,5.43689320388349,3.5242290748898712,16.69565217391305,85.0,1.3,1.09,264.7
CHC,T. Barnhart,9.520000000000001,5.490196078431378,13.592233009708742,2.290748898678416,11.652173913043478,19.0,1.3,1.09,67.1
OAK,S. Langeliers,17.47,-2.3529411764705794,2.330097087378632,-5.46255506607929,-3.304347826086959,9.0,1.169,1.09,22.5
COL,C. Blackmon,-32.22,5.490196078431378,15.533980582524277,14.273127753303967,13.565217391304351,26.0,1.0390000000000001,1.09,48.3
OAK,T. Soderstrom,-6.37,-7.843137254901959,14.368932038834956,-30.837004405286343,-4.869565217391308,9.0,0.997,1.09,-28.9
COL,Elias Diaz,-38.75,7.8431372549019684,14.368932038834956,0.3524229074889871,0.8695652173912954,-24.0,1.0670000000000002,1.09,-45.7
COL,Yonathan Daza,-36.36,2.352941176470601,26.01941747572816,9.691629955947135,-6.956521739130441,-17.0,0.96,1.09,-24.3
COL,Ryan McMahon,-31.980000000000004,2.352941176470601,-6.601941747572822,-11.101321585903085,1.3913043478260785,-19.0,0.96,1.09,-68.0
OAK,Tony Kemp,4.189999999999999,1.088453945710938e-14,12.427184466019419,12.33480176211454,-0.6956521739130538,12.0,0.77,1.09,33.8
COL,Nolan Jones,0.18999999999999995,9.411764705882362,-2.330097087378643,-5.110132158590303,1.2173913043478175,22.0,1.26,1.09,34.9
COL,Michael Toglia,-24.29,5.490196078431378,12.427184466019419,-10.044052863436121,4.521739130434777,-47.0,0.8150000000000001,1.09,-64.2
COL,Kris Bryant,-27.540000000000003,6.274509803921575,15.922330097087382,4.229074889867845,2.7826086956521667,-2.0,0.8150000000000001,1.09,-0.3
COL,Hunter Goodman,-20.42,4.705882352941181,20.970873786407765,-6.872246696035238,2.086956521739123,-10.0,0.839,1.09,-8.7
COL,Harold Castro,-47.21000000000001,5.490196078431378,18.640776699029132,-1.938325991189429,11.65217391304346,-26.0,0.807,1.09,-34.6
COL,Ezequiel Tovar,-50.92,6.274509803921575,20.582524271844658,-3.171806167400884,5.043478260869559,-17.0,0.9380000000000001,1.09,-40.1
CHC,C. Morel,26.060000000000002,1.5686274509804046,9.320388349514563,-10.39647577092511,6.0869565217391255,100.0,1.133,1.09,163.8
COL,E. Montero,-51.260000000000005,1.5686274509804046,19.41747572815534,-12.511013215859032,7.304347826086953,-45.0,1.02,1.09,-89.5
COL,Alan Trejo,-43.480000000000004,12.549019607843139,12.815533980582527,9.339207048458148,11.130434782608695,-31.0,0.44999999999999996,1.09,-14.1
OAK,Tyler Wade,4.949999999999998,-3.1372549019607767,-2.718446601941761,2.46696035242291,-0.1739130434782707,23.0,0.77,1.09,26.6
COL,Brenton Doyle,-58.400000000000006,2.352941176470601,15.922330097087382,-8.986784140969162,-2.2608695652174027,-83.0,0.9430000000000001,1.09,-138.1
COL,B. Rodgers,-25.990000000000002,2.352941176470601,17.475728155339812,7.9295154185022,3.478260869565211,-15.0,1.13,1.09,-12.0
OAK,Zack Gelof,3.09,-2.3529411764705794,4.660194174757276,-8.458149779735681,11.130434782608695,-7.0,1.251,1.09,1.5
COL,Coco Montes,-41.540000000000006,-3.9215686274509736,26.01941747572816,-29.603524229074885,7.999999999999997,-32.0,1.0390000000000001,1.09,-79.6
COL,Austin Wynns,-47.89,3.137254901960798,13.592233009708742,-7.40088105726872,2.086956521739123,-33.0,0.966,1.09,-73.2
DET,Zach McKinstry,-27.949999999999996,9.411764705882351,-3.4951456310679756,-0.8810572687224678,2.7826086956521667,-42.0,0.652,1.08,-43.8
DET,S. Torkelson,-11.85,7.058823529411761,-6.99029126213593,-6.872246696035238,-4.869565217391308,13.0,0.8200000000000001,1.08,-9.3
DET,Riley Greene,-6.95,6.274509803921575,-12.038834951456323,-6.167400881057264,3.8260869565217335,-56.0,0.735,1.08,-76.7
DET,Parker Meadows,-46.65,2.3529411764705905,-1.0778864316749093e-14,-14.096916299559474,-3.826086956521743,-65.0,0.735,1.08,-101.0
DET,Nick Maton,-46.6,6.274509803921575,-7.3786407766990365,-1.7621145374449356,-8.695652173913041,-42.0,0.861,1.08,-108.2
DET,Miguel Cabrera,-11.0,10.196078431372548,10.87378640776699,0.8810572687224678,-1.0434782608695758,-53.0,0.861,1.08,-40.1
DET,Tyler Nevin,-24.95,5.490196078431378,-12.038834951456323,-2.6431718061673934,-12.173913043478263,-13.0,1.072,1.08,-68.7
DET,K. Carpenter,-29.999999999999993,7.058823529411761,12.038834951456312,-3.5242290748898615,-1.0434782608695758,-45.0,0.897,1.08,-58.6
DET,Andre Lipcius,-34.49999999999999,8.627450980392155,3.4951456310679543,-11.101321585903085,-4.869565217391308,-42.0,1.006,1.08,-87.3
DET,Javier Baez,-25.1,6.274509803921575,12.427184466019419,-9.515418502202643,-6.434782608695658,-18.0,0.937,1.08,-40.8
DET,Zack Short,-34.45,1.5686274509803937,-5.436893203883501,-6.872246696035238,-10.434782608695652,-57.0,0.772,1.08,-93.9
DET,Akil Baddoo,-30.549999999999997,4.705882352941181,-1.5533980582524396,-3.876651982378849,-12.0,-44.0,0.7070000000000001,1.08,-66.6
DET,Matt Vierling,-25.799999999999997,3.1372549019607874,3.4951456310679543,-0.5286343612334806,-5.391304347826092,-36.0,0.977,1.08,-64.5
DET,Andy Ibanez,-29.249999999999996,4.705882352941181,7.7669902912621325,3.876651982378849,-5.9130434782608745,12.0,1.213,1.08,-8.9
DET,J. Schoop,-42.99999999999999,7.058823529411761,7.7669902912621325,-1.7621145374449356,1.3913043478260785,-45.0,0.896,1.08,-79.4
DET,Jake Rogers,-3.0999999999999988,3.9215686274509842,-1.0778864316749093e-14,-13.568281938325994,0.8695652173912954,5.0,1.302,1.08,-9.7
DET,Carson Kelly,-41.65,2.3529411764705905,10.87378640776699,-10.925110132158592,-7.304347826086964,-30.0,0.896,1.08,-74.2
SEA,Josh Rojas,-5.75,-2.3529411764705794,3.4951456310679543,-3.876651982378858,4.695652173913038,7.0,0.752,1.07,2.6
SEA,Ty France,-10.149999999999999,7.8431372549019684,6.990291262135919,10.748898678414097,6.434782608695648,-12.0,0.732,1.07,7.7
SEA,Tom Murphy,6.109999999999999,-3.1372549019607767,-4.660194174757286,-3.876651982378858,3.6521739130434714,22.0,0.73,1.07,21.5
SEA,T. Trammell,0.8299999999999983,-8.627450980392155,-6.213592233009715,-22.907488986784152,-9.043478260869565,4.0,0.73,1.07,-44.9
SEA,T. Hernandez,-4.330000000000002,-0.784313725490186,10.485436893203882,-6.343612334801758,4.521739130434777,9.0,0.73,1.07,9.8
SEA,Sam Haggerty,-10.14,-0.784313725490186,6.990291262135919,0.17621145374449354,3.999999999999994,-1.0,1.0550000000000002,1.07,-0.9
SEA,Mike Ford,-5.220000000000001,-5.490196078431367,-12.427184466019419,-9.515418502202643,-3.652173913043482,19.0,0.768,1.07,-14.2
SEA,Jarred Kelenic,6.68,1.5686274509804046,-8.15533980582525,-8.105726872246693,4.695652173913038,22.0,1.0310000000000001,1.07,20.6
SEA,Jose Caballero,-22.23,-2.3529411764705794,1.9417475728155251,0.3524229074889871,-2.086956521739132,-47.0,1.222,1.07,-93.3
SEA,J.P. Crawford,18.200000000000003,1.088453945710938e-14,-10.87378640776699,6.519823788546251,4.173913043478255,33.0,0.974,1.07,53.2
SEA,J. Rodriguez,37.54,1.5686274509804046,8.15533980582524,1.7621145374449356,-0.8695652173913051,61.0,1.2229999999999999,1.07,142.8
SEA,Dylan Moore,-2.3900000000000006,-7.058823529411761,-12.038834951456312,-15.330396475770932,5.913043478260866,-30.0,0.754,1.07,-49.1
SEA,D. Canzone,18.450000000000003,3.137254901960798,15.922330097087372,1.938325991189429,2.6086956521739055,41.0,0.92,1.07,81.8
SEA,Cal Raleigh,-5.620000000000001,-6.274509803921564,-12.038834951456312,-0.3524229074889871,1.9130434782608614,37.0,1.0859999999999999,1.07,17.0
SEA,Cade Marlowe,-19.220000000000002,-4.70588235294117,-4.271844660194179,-27.312775330396473,-6.782608695652169,-31.0,0.264,1.07,-26.4
SEA,Eugenio Suarez,-13.0,-2.3529411764705794,-14.757281553398062,-9.691629955947135,7.130434782608692,-11.0,1.028,1.07,-48.0
TEX,Josh H. Smith,-29.139999999999997,1.5686274509803937,-3.495145631067965,0.5286343612334904,-13.217391304347828,-38.0,0.8200000000000001,1.07,-71.7
SD,Rougned Odor,11.14,3.1372549019607874,6.990291262135919,7.753303964757707,3.999999999999994,-13.0,0.909,1.07,21.4
SD,Jose Azocar,-5.450000000000001,3.9215686274509842,24.077669902912625,4.405286343612339,-11.130434782608695,0.0,0.961,1.07,16.3
SD,Brett Sullivan,5.989999999999999,-0.784313725490186,8.543689320388347,-0.7048458149779742,-3.652173913043482,5.0,0.982,1.07,15.1
SD,F. Tatis Jr.,27.08,0.7843137254902077,9.320388349514563,0.8810572687224678,-11.130434782608695,36.0,1.005,1.07,67.7
SD,Garrett Cooper,11.04,4.705882352941181,0.7766990291262036,-0.8810572687224678,3.1304347826086887,44.0,0.935,1.07,62.8
SD,Gary Sanchez,22.439999999999998,-0.784313725490186,4.660194174757276,-1.4096916299559483,-17.913043478260878,78.0,0.935,1.07,90.9
SD,Ha-seong Kim,3.529999999999999,0.7843137254902077,0.3883495145630964,10.572687224669604,-4.521739130434787,19.0,0.746,1.07,23.7
SD,J. Profar,-6.540000000000001,1.5686274509803937,-1.941747572815536,13.92070484581498,-5.2173913043478315,6.0,1.126,1.07,9.4
SD,Ji-Man Choi,13.510000000000002,-0.784313725490186,-1.5533980582524287,-7.753303964757707,-3.4782608695652204,-5.0,0.537,1.07,-2.9
SD,Juan Soto,47.339999999999996,4.705882352941181,-1.5533980582524287,8.105726872246693,-12.347826086956523,33.0,1.5090000000000001,1.07,128.0
SD,Austin Nola,-13.090000000000002,1.088453945710938e-14,3.883495145631061,10.220264317180616,-9.73913043478261,41.0,1.251,1.07,34.5
SD,Luis Campusano,13.879999999999999,6.274509803921575,19.02912621359223,14.44933920704846,-5.739130434782614,34.0,1.1219999999999999,1.07,98.3
SD,Manny Machado,43.57000000000001,3.1372549019607874,11.262135922330097,11.629955947136565,-11.826086956521742,57.0,1.199,1.07,147.2
SD,Matt Carpenter,12.210000000000003,-3.1372549019607767,-9.320388349514571,-2.46696035242291,-10.26086956521739,10.0,1.889,1.07,-6.0
SD,Matthew Batten,1.1100000000000008,3.9215686274509842,14.757281553398062,2.1145374449339225,-8.34782608695652,20.0,0.909,1.07,32.6
SD,Nelson Cruz,21.03,5.490196078431378,14.757281553398062,-4.757709251101316,-4.173913043478264,10.0,0.909,1.07,45.3
SD,Trent Grisham,-15.700000000000001,-3.1372549019607767,-9.70873786407767,-4.229074889867836,-9.391304347826086,-16.0,0.919,1.07,-57.2
SD,X. Bogaerts,26.04,5.490196078431378,9.70873786407767,16.035242290748904,-14.086956521739133,63.0,1.39,1.07,157.9
SD,Brandon Dixon,-2.1000000000000005,-3.1372549019607767,12.427184466019419,-17.268722466960355,-5.565217391304353,-5.0,1.251,1.07,-22.1
SD,J. Cronenworth,-11.090000000000003,9.411764705882351,12.815533980582527,18.32599118942732,-4.869565217391308,-44.0,0.746,1.07,-20.8
TEX,T. Jankowski,-13.45,-2.3529411764705794,13.203883495145632,13.744493392070488,-7.826086956521737,-12.0,0.716,1.07,-6.7
TEX,Jonah Heim,-10.63,-1.568627450980383,-10.097087378640786,4.93392070484582,-3.826086956521743,3.0,1.05,1.07,-20.4
TEX,Adolis Garcia,-6.9399999999999995,1.088453945710938e-14,-1.5533980582524396,-5.286343612334797,-6.782608695652169,7.0,1.079,1.07,-15.7
TEX,Sandy Leon,-31.969999999999995,-6.274509803921564,-2.3300970873786535,-18.678414096916285,-2.086956521739132,-59.0,2.7640000000000002,1.07,-128.8
TEX,Austin Hedges,-32.65,3.9215686274509842,14.757281553398062,-4.933920704845811,-9.913043478260867,-38.0,0.864,1.07,-61.8
TEX,Brad Miller,-35.45,-6.274509803921564,3.1067961165048468,-8.810572687224669,-6.60869565217391,-53.0,0.864,1.07,-114.5
TEX,Corey Seager,51.980000000000004,8.627450980392155,8.932038834951454,8.986784140969162,3.6521739130434714,67.0,1.208,1.07,192.8
TEX,Evan Carter,-13.109999999999998,-4.70588235294117,-19.02912621359224,-14.977973568281943,2.434782608695654,7.0,1.387,1.07,-62.9
TEX,J.P. Martinez,-26.360000000000003,-12.549019607843139,13.980582524271847,-45.814977973568276,1.043478260869566,-30.0,0.931,1.07,-106.7
TEX,Ezequiel Duran,-29.89,5.490196078431378,9.70873786407767,1.409691629955958,-0.6956521739130441,-25.0,0.931,1.07,-38.8
TEX,Josh Jung,-6.960000000000001,5.490196078431378,5.43689320388349,-4.229074889867836,4.173913043478255,1.0,1.264,1.07,6.6
TEX,Leody Taveras,-1.2799999999999994,7.058823529411761,7.378640776699026,3.7004405286343642,-0.521739130434783,9.0,1.151,1.07,31.2
TEX,Marcus Semien,21.65,10.196078431372548,4.271844660194168,10.39647577092511,-4.347826086956526,42.0,1.15,1.07,103.6
TEX,Mitch Garver,15.6,3.1372549019607874,-10.097087378640786,1.5859030837004517,-0.8695652173913051,37.0,0.9510000000000001,1.07,47.2
TEX,Nathaniel Lowe,-28.42,2.3529411764705905,-7.766990291262144,5.638766519823793,0.34782608695652206,-17.0,0.9510000000000001,1.07,-48.0
TEX,R. Grossman,-11.04,3.1372549019607874,-16.6990291262136,3.876651982378858,-2.6086956521739157,-37.0,1.331,1.07,-85.9
TEX,Sam Huff,-4.74,-0.784313725490186,11.262135922330097,-23.612334801762106,-2.7826086956521765,1.0,2.7640000000000002,1.07,-58.1
TB,Josh Lowe,4.62,5.490196078431378,3.4951456310679543,-6.519823788546251,5.3913043478260825,-24.0,1.097,1.06,-12.2
TB,Brandon Lowe,-20.050000000000004,-0.784313725490186,3.1067961165048468,-12.511013215859032,0.5217391304347734,-50.0,1.0270000000000001,1.06,-84.5
TB,C. Bethancourt,-32.53000000000001,0.7843137254902077,20.194174757281555,-14.273127753303967,-3.826086956521743,-64.0,0.875,1.06,-86.9
TB,Curtis Mead,-27.090000000000003,1.088453945710938e-14,20.970873786407765,-15.330396475770932,-1.3913043478260883,-53.0,1.264,1.06,-101.6
TB,F. Mejia,-39.85,2.352941176470601,22.135922330097088,-6.519823788546251,5.3913043478260825,-50.0,1.264,1.06,-70.5
TB,Isaac Paredes,-9.750000000000002,1.088453945710938e-14,3.4951456310679543,-4.757709251101316,1.2173913043478175,-55.0,1.096,1.06,-75.3
TB,J. Aranda,-49.45,-3.9215686274509736,10.87378640776699,-25.726872246696047,-11.304347826086957,-43.0,0.631,1.06,-82.0
TB,Jose Siri,-18.900000000000002,-5.490196078431367,18.252427184466026,-28.898678414096914,2.7826086956521667,-49.0,1.097,1.06,-94.5
TB,Taylor Walls,-44.080000000000005,-7.058823529411761,1.9417475728155251,-21.674008810572676,2.2608695652173836,-52.0,0.792,1.06,-101.3
TB,Luke Raley,-6.01,-3.9215686274509736,8.543689320388347,-18.149779735682806,-0.8695652173913051,-54.0,1.0859999999999999,1.06,-85.7
TB,Manuel Margot,-13.07,0.7843137254902077,20.582524271844658,0.7048458149779742,-2.086956521739132,-33.0,1.134,1.06,-31.4
TB,O. Basabe,-31.27,-4.70588235294117,22.135922330097088,-20.616740088105715,-6.260869565217397,-71.0,0.741,1.06,-87.7
TB,R. Arozarena,-22.830000000000002,-1.568627450980383,2.7184466019417393,-11.45374449339207,1.7391304347826004,-59.0,1.056,1.06,-101.2
TB,Raimel Tapia,-33.04,1.088453945710938e-14,12.815533980582527,-11.45374449339207,-1.043478260869566,-65.0,1.056,1.06,-103.6
TB,Rene Pinto,-14.63,-8.627450980392155,11.650485436893206,-28.370044052863435,6.782608695652169,-45.0,0.735,1.06,-60.9
TB,Vidal Brujan,-28.880000000000003,-2.3529411764705794,11.262135922330097,-8.634361233480174,-6.60869565217391,-33.0,0.264,1.06,-19.1
STL,Tyler O'Neill,5.84,4.705882352941192,1.1650485436893108,-9.339207048458148,6.782608695652169,36.0,0.6859999999999999,1.06,32.8
STL,W. Contreras,5.48,8.627450980392165,-3.1067961165048574,-3.5242290748898615,9.73913043478261,34.0,1.588,1.06,86.2
STL,Andrew Knizner,-6.18,1.5686274509804046,12.815533980582527,-12.687224669603527,0.17391304347826103,29.0,0.8140000000000001,1.06,21.3
STL,Tommy Edman,17.529999999999998,4.705882352941192,6.601941747572813,9.867841409691628,1.7391304347826102,35.0,0.633,1.06,50.6
STL,Taylor Motter,-22.85,2.352941176470601,3.1067961165048468,-13.568281938325994,1.3913043478260883,-10.0,1.158,1.06,-41.9
STL,B. Donovan,21.059999999999995,10.980392156862756,3.4951456310679543,9.691629955947135,6.782608695652169,85.0,0.8140000000000001,1.06,145.2
STL,Alec Burleson,23.65,12.549019607843139,1.5533980582524178,8.105726872246693,12.695652173913045,58.0,0.887,1.06,109.6
STL,Dylan Carlson,-20.540000000000003,7.058823529411772,-6.213592233009715,2.6431718061674037,7.652173913043476,-6.0,0.8140000000000001,1.06,-16.3
