Team,Player,PP,XBH,BB,K,Line,H,OPS Factor,Park Factor,Score
KC,Kyle Isbel,-29.779999999999998,3.1372549019607874,4.660194174757276,17.268722466960355,3.30434782608695,32.0,1.012,1.08,75.5
KC,J. Bradley Jr.,-29.779999999999998,-3.1372549019607767,7.378640776699026,2.8193832599118873,-3.4782608695652204,-3.0,1.034,1.08,-8.9
KC,Hunter Dozier,-29.779999999999998,-0.784313725490186,1.9417475728155251,3.3480176211453676,1.5652173913043397,12.0,1.034,1.08,24.4
CIN,E. De La Cruz,-29.779999999999998,7.8431372549019684,-3.1067961165048574,-20.616740088105715,-7.652173913043476,-12.0,1.108,1.08,-58.3
CIN,Harrison Bader,-29.779999999999998,7.058823529411772,14.757281553398062,-6.343612334801758,-5.04347826086957,-45.0,0.761,1.08,-34.8
CIN,Henry Ramos,-29.779999999999998,5.490196078431378,12.427184466019419,-16.563876651982383,-2.434782608695654,9.0,0.761,1.08,-7.5
CIN,Nick Martini,-29.779999999999998,2.352941176470601,-3.495145631067965,-13.392070484581502,-1.5652173913043492,4.0,0.40700000000000003,1.08,-7.7
CIN,TJ Friedl,-29.779999999999998,5.490196078431378,18.640776699029125,-10.572687224669604,-9.391304347826086,-19.0,1.304,1.08,-53.0
CIN,T.J. Hopkins,-29.779999999999998,-1.568627450980383,6.990291262135919,-40.52863436123347,-10.08695652173913,-69.0,0.5640000000000001,1.08,-151.5
CIN,T. Stephenson,-29.779999999999998,7.8431372549019684,15.533980582524277,-20.088105726872257,0.6956521739130345,-55.0,0.5640000000000001,1.08,-37.7
CIN,Spencer Steer,-29.779999999999998,4.705882352941181,3.1067961165048468,-19.73568281938327,0.5217391304347734,-47.0,1.042,1.08,-72.5
CIN,S. Fairchild,-29.779999999999998,5.490196078431378,13.592233009708742,-26.431718061674005,-2.7826086956521765,-56.0,1.341,1.08,-83.6
CIN,Noelvi Marte,-29.779999999999998,4.705882352941181,17.864077669902922,-11.629955947136565,-9.73913043478261,-28.0,1.341,1.08,-38.0
CIN,Nick Senzel,-29.779999999999998,7.8431372549019684,17.087378640776706,-13.568281938325994,-6.434782608695658,-86.0,1.153,1.08,-98.3
CIN,Matt McLain,-29.779999999999998,-1.568627450980383,4.271844660194168,-28.19383259911894,5.217391304347822,-57.0,0.514,1.08,-92.6
CIN,Hunter Renfroe,-29.779999999999998,1.5686274509804046,-4.271844660194179,-10.925110132158592,-7.130434782608692,-46.0,0.481,1.08,-46.0
CIN,Luke Maile,-29.779999999999998,3.921568627450995,15.922330097087382,-18.85462555066078,-9.217391304347824,-53.0,0.514,1.08,-32.3
CIN,Kevin Newman,-29.779999999999998,8.627450980392165,19.41747572815534,-2.4669603524229,1.0434782608695565,-58.0,0.767,1.08,-38.0
CIN,Jose Garcia,-29.779999999999998,3.137254901960798,7.7669902912621325,-27.312775330396473,-7.478260869565215,-78.0,0.767,1.08,-128.3
CIN,Jonathan India,-29.779999999999998,2.352941176470601,-4.271844660194179,-20.616740088105715,1.3913043478260785,-43.0,0.767,1.08,-53.5
CIN,Joey Votto,-29.779999999999998,5.490196078431378,3.1067961165048468,-21.674008810572676,-17.04347826086957,-20.0,0.903,1.08,-60.9
CIN,Jason Vosler,-29.779999999999998,-2.3529411764705794,5.43689320388349,-31.189427312775333,-5.04347826086957,-40.0,0.835,1.08,-123.9
CIN,Jake Fraley,-29.779999999999998,3.921568627450995,15.14563106796117,-14.801762114537448,5.217391304347822,15.0,0.835,1.08,28.0
KC,Freddy Fermin,-29.779999999999998,5.490196078431378,1.5533980582524178,14.801762114537448,6.434782608695648,11.0,1.034,1.08,62.8
KC,Drew Waters,-29.779999999999998,2.3529411764705905,-6.213592233009715,1.7621145374449452,4.347826086956515,21.0,0.397,1.08,17.0
CIN,Will Benson,-29.779999999999998,3.137254901960798,-8.15533980582525,-32.246696035242294,4.521739130434777,19.0,0.486,1.08,0.0
KC,Dairon Blanco,-29.779999999999998,-4.70588235294117,11.262135922330097,-4.229074889867836,0.3478260869565124,20.0,0.546,1.08,8.1
MIN,Alex Kirilloff,12.299999999999997,1.088453945710938e-14,7.7669902912621325,-13.392070484581502,10.26086956521739,8.0,0.97,1.08,26.1
CLE,Will Brennan,9.81,4.705882352941181,21.35922330097087,19.73568281938327,6.434782608695648,43.0,0.736,1.08,83.5
CLE,Tyler Freeman,2.4500000000000015,7.8431372549019684,15.922330097087382,12.33480176211454,6.782608695652169,22.0,0.797,1.08,58.0
CLE,Steven Kwan,28.07,10.980392156862745,18.640776699029132,22.026431718061684,8.52173913043478,38.0,1.038,1.08,141.5
CLE,Ramon Laureano,-7.62,7.058823529411772,4.660194174757276,1.4096916299559483,-0.3478260869565317,-6.0,1.889,1.08,-1.7
CLE,Oscar Gonzalez,7.5299999999999985,6.274509803921575,20.582524271844658,3.3480176211453774,1.2173913043478175,6.0,0.685,1.08,48.5
CLE,Myles Straw,-19.3,2.352941176470601,15.14563106796117,14.096916299559474,1.3913043478260785,-31.0,0.685,1.08,-12.8
CLE,Mike Zunino,-14.620000000000003,-3.1372549019607767,6.213592233009705,-19.73568281938327,-4.869565217391308,-29.0,0.839,1.08,-70.4
CLE,Kole Calhoun,-3.6299999999999994,6.274509803921575,3.883495145631061,2.46696035242291,3.999999999999994,5.0,0.839,1.08,16.3
CLE,Josh Naylor,50.53000000000001,7.8431372549019684,20.194174757281555,19.38325991189428,3.999999999999994,97.0,1.324,1.08,284.5
CLE,Jose Ramirez,32.73,6.274509803921575,10.097087378640778,17.97356828193833,3.6521739130434714,55.0,1.237,1.08,168.0
CLE,Gabriel Arias,12.4,1.088453945710938e-14,13.592233009708742,-12.33480176211454,0.6956521739130345,60.0,0.793,1.08,63.7
CLE,Eric Haase,-25.44,5.490196078431378,12.038834951456312,-3.5242290748898615,3.478260869565211,-3.0,0.764,1.08,-11.8
CLE,David Fry,3.0600000000000027,3.921568627450995,17.475728155339812,-8.281938325991186,9.73913043478261,14.0,0.764,1.08,32.9
CLE,Cam Gallagher,-18.8,1.5686274509804046,17.475728155339812,-4.052863436123341,-11.478260869565219,-26.0,0.264,1.08,-11.8
CLE,Brayan Rocchio,0.28000000000000214,-4.70588235294117,23.30097087378641,-31.189427312775333,-1.565217391304359,11.0,1.324,1.08,-3.1
CLE,Bo Naylor,33.7,3.921568627450995,-5.825242718446607,5.814977973568287,0.3478260869565124,39.0,1.324,1.08,110.0
MIN,Byron Buxton,-17.42,-9.411764705882351,-2.7184466019417504,-20.9691629955947,-10.782608695652174,-26.0,0.97,1.08,-94.3
MIN,C. Vazquez,-0.28000000000000114,-4.70588235294117,12.815533980582527,-7.048458149779733,1.3913043478260883,-57.0,0.522,1.08,-30.9
MIN,Carlos Correa,11.6,0.7843137254902077,10.87378640776699,-2.4669603524229,-6.0869565217391255,-5.0,0.845,1.08,8.9
MIN,Matt Wallner,-15.1,-10.196078431372548,-7.7669902912621325,-27.488986784140963,-7.652173913043476,-33.0,1.5010000000000001,1.08,-164.1
KC,Bubba Thompson,-29.779999999999998,-4.70588235294117,13.203883495145632,-9.339207048458148,-8.173913043478258,0.0,0.981,1.08,-15.8
MIN,Willi Castro,-35.68,3.1372549019607874,8.932038834951454,-6.872246696035238,-3.304347826086959,-56.0,0.7070000000000001,1.08,-68.6
MIN,Trevor Larnach,-21.099999999999998,-8.627450980392155,-10.485436893203882,-22.202643171806177,1.9130434782608714,-28.0,0.992,1.08,-95.6
MIN,Ryan Jeffers,-18.66,-6.274509803921564,5.43689320388349,-15.682819383259897,-5.739130434782604,-40.0,0.992,1.08,-86.7
MIN,Royce Lewis,40.620000000000005,-2.3529411764705794,5.0485436893203826,-4.229074889867836,-5.739130434782604,35.0,1.323,1.08,97.7
MIN,Nick Gordon,-11.48,-5.490196078431367,11.650485436893206,-11.45374449339207,-7.999999999999997,-25.0,1.255,1.08,-53.8
MIN,Max Kepler,11.040000000000001,1.088453945710938e-14,-8.15533980582524,-0.7048458149779742,-1.7391304347826102,20.0,1.255,1.08,27.7
MIN,M. A. Taylor,-16.16,1.5686274509804046,3.4951456310679543,-15.154185022026434,-8.52173913043478,-43.0,0.794,1.08,-84.0
MIN,Donovan Solano,-2.0,-3.1372549019607767,3.4951456310679543,-7.048458149779733,9.913043478260867,-31.0,0.34099999999999997,1.08,-11.0
MIN,Kyle Garlick,-19.68,-6.274509803921564,-1.1650485436893214,-23.083700440528624,-7.999999999999997,-10.0,0.794,1.08,-73.7
MIN,Kyle Farmer,-21.34,-5.490196078431367,6.213592233009705,-4.052863436123341,-0.34782608695652206,-14.0,0.794,1.08,-33.5
MIN,Jose Miranda,-19.58,-6.274509803921564,12.815533980582527,-4.229074889867836,-4.695652173913038,-48.0,1.308,1.08,-75.6
MIN,Jorge Polanco,-0.6400000000000006,-1.568627450980383,-13.203883495145632,-8.810572687224669,0.8695652173913051,-8.0,1.308,1.08,-44.3
MIN,Jordan Luplow,-27.080000000000002,-10.980392156862745,-6.213592233009715,-16.387665198237872,-13.73913043478261,-48.0,0.664,1.08,-87.8
MIN,Joey Gallo,-26.759999999999998,-18.039215686274506,-13.592233009708742,-37.00440528634362,-16.173913043478265,-83.0,1.316,1.08,-210.1
MIN,Edouard Julien,-4.160000000000001,-7.058823529411761,-20.97087378640778,-15.85903083700441,-4.869565217391299,-36.0,1.316,1.08,-126.4
CIN,Wil Myers,-29.779999999999998,0.7843137254902077,6.601941747572813,-32.951541850220266,-0.6956521739130538,-64.0,1.304,1.08,-110.7
CLE,Andres Gimenez,-3.2499999999999973,3.137254901960798,15.922330097087382,7.40088105726872,-1.913043478260881,16.0,1.076,1.08,43.3
TEX,Leody Taveras,-29.779999999999998,3.1372549019607874,11.262135922330097,-11.27753303964758,1.5652173913043397,9.0,1.1059999999999999,1.07,33.0
COL,Austin Wynns,-25.58,4.705882352941181,3.1067961165048468,-15.154185022026434,8.52173913043478,-15.0,1.2189999999999999,1.07,-51.4
COL,Hunter Goodman,4.370000000000001,5.490196078431378,8.932038834951454,-13.568281938325994,9.043478260869565,27.0,0.88,1.07,38.9
COL,Harold Castro,-23.21,3.137254901960798,8.932038834951454,-9.867841409691628,15.826086956521724,-8.0,1.264,1.07,-17.8
COL,Ezequiel Tovar,-27.42,10.196078431372559,12.427184466019419,-9.162995594713655,10.08695652173913,-15.0,1.181,1.07,-23.8
COL,Elias Diaz,-16.77,10.196078431372559,4.271844660194168,-4.405286343612328,4.869565217391299,12.0,1.0510000000000002,1.07,11.4
COL,E. Montero,-26.57,2.352941176470601,8.543689320388347,-17.44493392070485,10.608695652173914,-7.0,1.07,1.07,-33.8
COL,Coco Montes,-19.17,-3.1372549019607767,15.922330097087372,-36.29955947136564,12.695652173913045,3.0,1.2029999999999998,1.07,-28.9
COL,C. Blackmon,0.7500000000000018,8.627450980392165,8.932038834951454,7.40088105726872,19.1304347826087,50.0,1.2029999999999998,1.07,122.1
COL,Brenton Doyle,-36.36,2.352941176470601,5.825242718446598,-18.678414096916306,1.9130434782608614,0.0,0.908,1.07,-43.7
COL,B. Rodgers,-7.38,2.352941176470601,10.87378640776699,-0.7048458149779742,8.34782608695652,21.0,1.2349999999999999,1.07,45.6
COL,Alan Trejo,-21.070000000000004,13.333333333333336,5.43689320388349,1.938325991189429,17.391304347826093,3.0,0.34099999999999997,1.07,7.3
SEA,J. Rodriguez,41.85,10.196078431372548,14.368932038834942,-2.9955947136563807,-5.04347826086957,27.0,1.308,1.07,119.5
SEA,Ty France,-26.349999999999998,20.39215686274511,11.262135922330097,3.7004405286343642,1.9130434782608614,-40.0,1.08,1.07,-33.6
SEA,Tom Murphy,-12.55,4.705882352941181,0.3883495145630964,-8.458149779735681,-1.0434782608695758,-4.0,0.5740000000000001,1.07,-22.4
SEA,T. Trammell,-28.25,1.088453945710938e-14,-1.5533980582524396,-27.312775330396473,-13.565217391304351,-40.0,0.5740000000000001,1.07,-118.4
SEA,T. Hernandez,3.4000000000000004,7.843137254901959,15.922330097087372,-10.748898678414097,1.3913043478260785,-10.0,0.5740000000000001,1.07,4.8
TEX,Josh Jung,-29.779999999999998,1.5686274509803937,9.70873786407767,-16.211453744493397,6.0869565217391255,5.0,0.794,1.07,23.7
SEA,Mike Ford,-21.799999999999997,3.1372549019607874,-6.601941747572822,-14.625550660792957,-10.782608695652174,-29.0,0.997,1.07,-85.0
SEA,Josh Rojas,-46.150000000000006,8.627450980392155,8.932038834951454,-10.748898678414097,0.5217391304347734,-56.0,0.931,1.07,-94.5
SEA,Jose Caballero,-51.449999999999996,3.9215686274509842,9.320388349514563,-5.991189427312771,-6.434782608695658,-72.0,0.514,1.07,-67.4
SEA,Jarred Kelenic,-27.95,6.274509803921575,-1.0778864316749093e-14,-16.916299559471373,-1.2173913043478368,-53.0,0.714,1.07,-70.9
COL,Kris Bryant,-4.16,8.627450980392165,2.7184466019417393,-0.3524229074889871,8.52173913043478,22.0,1.157,1.07,46.2
COL,Michael Toglia,-2.09,4.705882352941181,2.7184466019417393,-17.092511013215866,12.173913043478263,26.0,1.157,1.07,28.3
COL,Nolan Jones,21.950000000000003,8.627450980392165,-8.932038834951465,-14.801762114537448,5.3913043478260825,61.0,1.062,1.07,83.2
COL,Ryan McMahon,-10.050000000000002,4.705882352941181,-12.038834951456312,-16.916299559471373,4.695652173913038,7.0,1.085,1.07,-26.2
OAK,Carlos Perez,-29.779999999999998,0.7843137254901968,9.70873786407767,2.46696035242291,-5.739130434782604,-16.0,0.764,1.07,-18.5
OAK,Cody Thomas,-29.779999999999998,-10.196078431372548,5.825242718446598,-36.47577092511013,-10.782608695652174,-57.0,0.764,1.07,-167.0
OAK,Conner Capel,-29.779999999999998,-4.70588235294117,-3.1067961165048574,-5.638766519823784,7.478260869565215,-23.0,0.764,1.07,-48.2
OAK,Esteury Ruiz,-29.779999999999998,2.3529411764705905,13.592233009708742,3.5242290748898712,-11.304347826086957,-31.0,0.611,1.07,-35.4
OAK,Jesus Aguilar,-29.779999999999998,-0.784313725490186,3.4951456310679543,-1.9383259911894193,-6.0869565217391255,-49.0,0.611,1.07,-97.7
OAK,JJ Bleday,-29.779999999999998,-3.9215686274509736,-5.436893203883501,-3.876651982378849,-7.826086956521737,-34.0,0.611,1.07,-92.3
OAK,Jonah Bride,-29.779999999999998,1.088453945710938e-14,-11.650485436893215,2.46696035242291,-4.521739130434787,-49.0,0.611,1.07,-93.9
OAK,Jordan Diaz,-29.779999999999998,3.1372549019607874,15.14563106796117,-0.881057268722458,-6.0869565217391255,-15.0,0.514,1.07,-15.9
OAK,Kevin Smith,-29.779999999999998,-3.9215686274509736,19.02912621359223,-14.44933920704846,-16.347826086956527,-36.0,0.537,1.07,-47.7
OAK,L. Butler,-29.779999999999998,0.7843137254901968,5.0485436893203826,-16.74008810572688,-12.869565217391306,-2.0,0.687,1.07,-33.5
OAK,Nick Allen,-29.779999999999998,-1.568627450980383,10.485436893203882,11.101321585903085,-15.478260869565222,-43.0,0.952,1.07,-76.6
OAK,Ryan Noda,-29.779999999999998,-4.70588235294117,-10.097087378640786,-17.44493392070483,0.0,-13.0,0.956,1.07,-67.1
OAK,S. Langeliers,-29.779999999999998,3.1372549019607874,3.1067961165048468,-4.933920704845811,-9.913043478260867,1.0,1.105,1.07,-22.1
OAK,Seth Brown,-29.779999999999998,4.705882352941181,11.262135922330097,-2.4669603524229,-5.739130434782604,11.0,0.932,1.07,4.1
OAK,T. Soderstrom,-29.779999999999998,-10.196078431372548,17.4757281553398,-39.47136563876651,-9.73913043478261,-38.0,0.764,1.07,-97.4
OAK,Tony Kemp,-29.779999999999998,1.5686274509803937,14.368932038834956,13.568281938325994,-7.478260869565215,-22.0,0.959,1.07,-28.2
OAK,Tyler Wade,-29.779999999999998,-0.784313725490186,-2.3300970873786535,2.6431718061674037,-7.130434782608692,-24.0,0.959,1.07,-55.6
OAK,Zack Gelof,-29.779999999999998,-1.568627450980383,1.5533980582524178,-10.044052863436121,5.3913043478260825,2.0,1.0390000000000001,1.07,-23.9
COL,Yonathan Daza,-15.020000000000001,3.137254901960798,15.922330097087372,3.171806167400884,-2.6086956521739157,-18.0,1.085,1.07,-14.3
SEA,J.P. Crawford,-31.599999999999998,8.627450980392155,-9.320388349514571,-1.4096916299559483,-1.3913043478260978,-60.0,0.982,1.07,-99.9
SEA,Eugenio Suarez,-31.749999999999996,7.058823529411761,-6.601941747572822,-13.215859030837008,1.2173913043478175,-50.0,0.9390000000000001,1.07,-93.7
OAK,Aledmys Diaz,-29.779999999999998,4.705882352941181,13.980582524271847,5.991189427312781,-10.26086956521739,-31.0,0.514,1.07,-26.0
SD,Ji-Man Choi,-29.779999999999998,3.9215686274509842,-1.1650485436893323,-7.753303964757707,14.260869565217394,22.0,0.597,1.07,44.9
SD,Austin Nola,-29.779999999999998,7.058823529411772,6.990291262135919,10.220264317180616,9.043478260869565,76.0,1.0390000000000001,1.07,122.7
SD,Brandon Dixon,-29.779999999999998,3.9215686274509842,15.533980582524265,-17.44493392070483,12.695652173913025,33.0,1.0390000000000001,1.07,88.9
SD,Brett Sullivan,-29.779999999999998,4.705882352941181,13.592233009708742,-2.8193832599118966,15.130434782608681,29.0,0.716,1.07,84.9
SD,F. Tatis Jr.,-29.779999999999998,10.980392156862745,12.427184466019419,2.9955947136563905,7.478260869565215,77.0,1.373,1.07,209.4
SD,Garrett Cooper,-29.779999999999998,13.333333333333336,4.271844660194168,0.7048458149779742,21.217391304347814,83.0,0.871,1.07,130.0
SD,Gary Sanchez,-29.779999999999998,7.058823529411772,7.7669902912621325,-1.0572687224669612,0.5217391304347734,115.0,0.871,1.07,169.6
SD,Ha-seong Kim,-29.779999999999998,7.058823529411772,5.825242718446598,12.687224669603527,13.391304347826072,60.0,0.5920000000000001,1.07,79.5
SD,J. Cronenworth,-29.779999999999998,16.470588235294123,16.31067961165048,18.678414096916306,14.086956521739115,-21.0,0.5920000000000001,1.07,66.8
SD,J. Profar,-29.779999999999998,7.8431372549019684,0.3883495145630964,12.863436123348018,14.086956521739115,44.0,0.7010000000000001,1.07,90.1
SD,Jose Azocar,-29.779999999999998,9.411764705882351,27.961165048543684,4.052863436123352,7.130434782608692,35.0,1.653,1.07,213.1
SEA,Dylan Moore,-34.24999999999999,1.5686274509803937,-9.320388349514571,-16.74008810572688,1.9130434782608614,-37.0,0.7090000000000001,1.07,-71.2
SD,Juan Soto,-29.779999999999998,9.411764705882351,0.3883495145630964,8.281938325991186,6.260869565217387,48.0,1.764,1.07,207.4
SD,Luis Campusano,-29.779999999999998,14.90196078431373,20.582524271844658,12.687224669603527,13.913043478260873,73.0,1.0230000000000001,1.07,189.4
SD,Manny Machado,-29.779999999999998,7.8431372549019684,11.650485436893206,11.806167400881058,6.434782608695648,84.0,1.2469999999999999,1.07,239.1
SD,Matt Carpenter,-29.779999999999998,3.9215686274509842,-6.2135922330097255,-2.46696035242291,7.999999999999997,35.0,1.2469999999999999,1.07,72.7
SD,Matthew Batten,-29.779999999999998,12.549019607843139,23.689320388349504,5.286343612334807,9.217391304347824,58.0,0.853,1.07,127.6
SD,Nelson Cruz,-29.779999999999998,12.549019607843139,17.86407766990291,-4.933920704845811,14.086956521739115,49.0,0.853,1.07,117.7
SD,Rougned Odor,-29.779999999999998,10.980392156862745,10.097087378640778,7.9295154185022,23.478260869565208,12.0,0.853,1.07,110.0
SD,Trent Grisham,-29.779999999999998,7.8431372549019684,-3.4951456310679756,-4.229074889867836,8.695652173913041,7.0,0.642,1.07,7.8
SD,X. Bogaerts,-29.779999999999998,11.764705882352942,16.31067961165048,13.215859030837008,4.347826086956515,101.0,1.409,1.07,294.6
BOS,Adam Duvall,42.17,1.088453945710938e-14,22.135922330097078,-6.519823788546251,6.60869565217391,88.0,0.507,1.07,82.7
BOS,Alex Verdugo,35.34,3.1372549019607874,15.533980582524265,7.40088105726872,5.739130434782604,15.0,0.364,1.07,32.0
BOS,C. Arroyo,22.33,5.490196078431378,25.631067961165044,4.93392070484582,5.3913043478260825,35.0,0.364,1.07,105.7
BOS,C. Rafaela,6.499999999999994,0.7843137254902077,19.02912621359223,-23.7885462555066,12.0,53.0,1.15,1.07,83.1
SEA,D. Canzone,1.15,7.058823529411761,20.582524271844658,-2.4669603524229,-1.565217391304359,-33.0,0.264,1.07,-2.3
SEA,Cal Raleigh,-29.999999999999996,0.7843137254901968,-7.3786407766990365,-4.933920704845811,-2.4347826086956643,-52.0,0.867,1.07,-89.0
SEA,Cade Marlowe,-46.4,3.1372549019607874,0.7766990291262036,-31.894273127753298,-11.478260869565219,-55.0,0.829,1.07,-150.7
BOS,Yu Chang,21.830000000000002,0.7843137254902077,29.126213592233007,-10.044052863436121,-0.5217391304347928,44.0,1.2349999999999999,1.07,91.1
BOS,Wilyer Abreu,24.819999999999997,1.088453945710938e-14,3.4951456310679543,-18.8546255506608,9.217391304347824,17.0,1.2349999999999999,1.07,47.1
BOS,Triston Casas,51.35,3.9215686274509842,0.7766990291262036,-3.876651982378849,10.26086956521739,25.0,1.033,1.07,96.6
BOS,Trevor Story,25.779999999999994,-1.568627450980383,24.854368932038827,-14.273127753303967,13.913043478260873,36.0,0.864,1.07,78.3
BOS,Rob Refsnyder,18.27,-0.784313725490186,8.15533980582524,-4.933920704845811,17.04347826086957,63.0,1.068,1.07,115.1
BOS,Reese McGuire,24.61,3.1372549019607874,24.46601941747572,3.3480176211453774,3.6521739130434714,25.0,0.745,1.07,67.1
BOS,Rafael Devers,63.66,1.088453945710938e-14,10.87378640776699,2.8193832599118966,-9.654113257610057e-15,46.0,1.85,1.07,244.2
BOS,Pablo Reyes,16.47,7.8431372549019684,18.252427184466015,11.982378854625551,8.869565217391303,42.0,1.026,1.07,115.7
BOS,M. Yoshida,62.66999999999999,6.274509803921575,23.300970873786397,9.691629955947135,0.5217391304347734,31.0,0.44399999999999995,1.07,63.4
BOS,Luis Urias,-2.6599999999999993,-1.568627450980383,15.145631067961157,-3.5242290748898615,-5.565217391304353,15.0,0.83,1.07,14.9
BOS,Justin Turner,43.370000000000005,8.627450980392155,12.815533980582527,11.27753303964758,5.043478260869559,68.0,0.783,1.07,124.9
BOS,Jorge Alfaro,13.900000000000002,1.088453945710938e-14,30.679611650485437,-18.678414096916306,-4.521739130434787,38.0,0.514,1.07,63.5
BOS,Jarren Duran,34.769999999999996,8.627450980392155,26.019417475728147,1.938325991189429,3.999999999999994,27.0,0.514,1.07,109.5
BOS,E. Valdez,20.48,-0.784313725490186,13.203883495145632,-4.757709251101316,1.5652173913043397,20.0,0.514,1.07,27.3
BOS,David Hamilton,21.529999999999994,-4.70588235294117,12.038834951456312,-21.850220264317173,-9.913043478260867,32.0,0.264,1.07,31.1
BOS,Connor Wong,-0.3400000000000001,4.705882352941181,11.262135922330097,-9.339207048458148,6.60869565217391,-5.0,0.264,1.07,2.2
OAK,Brent Rooker,-29.779999999999998,-4.70588235294117,-6.213592233009715,-15.330396475770932,-3.1304347826086985,-18.0,1.443,1.07,-84.9
SEA,Sam Haggerty,-35.949999999999996,7.058823529411761,13.592233009708742,-3.7004405286343545,1.5652173913043397,-17.0,0.81,1.07,-29.8
TEX,Josh H. Smith,-29.779999999999998,1.5686274509803937,-3.495145631067965,-8.986784140969162,-10.608695652173914,-29.0,0.794,1.07,-52.4
TEX,Adolis Garcia,-29.779999999999998,0.0,4.660194174757276,-20.26431718061673,-5.565217391304353,14.0,1.504,1.07,20.4
TEX,J.P. Martinez,-29.779999999999998,-13.333333333333336,15.14563106796117,-56.56387665198238,2.7826086956521667,-24.0,0.879,1.07,-86.6
TEX,Ezequiel Duran,-29.779999999999998,4.705882352941181,10.485436893203882,-9.515418502202643,1.2173913043478175,-18.0,0.879,1.07,-19.0
TEX,Evan Carter,-29.779999999999998,-9.411764705882351,2.330097087378632,-47.75330396475773,5.3913043478260825,-6.0,1.204,1.07,-66.2
TEX,Corey Seager,-29.779999999999998,4.705882352941181,11.262135922330097,-1.585903083700442,5.739130434782604,72.0,1.326,1.07,204.5
TEX,Brad Miller,-29.779999999999998,-7.058823529411761,4.271844660194168,-19.559471365638757,-4.869565217391308,-47.0,1.264,1.07,-91.2
TEX,Austin Hedges,-29.779999999999998,3.1372549019607874,15.922330097087382,-15.330396475770932,-7.8260869565217455,-35.0,1.264,1.07,-65.0
TEX,Marcus Semien,-29.779999999999998,5.490196078431378,7.378640776699026,1.4096916299559483,-2.086956521739142,52.0,0.795,1.07,91.0
TEX,Mitch Garver,-29.779999999999998,1.5686274509803937,-10.873786407767001,-7.753303964757707,-9.654113257610057e-15,39.0,0.757,1.07,40.2
TEX,Nathaniel Lowe,-29.779999999999998,0.7843137254901968,-12.815533980582527,-4.581497797356823,1.7391304347826004,-8.0,0.757,1.07,-26.0
TEX,R. Grossman,-29.779999999999998,0.0,-16.310679611650492,-5.286343612334797,-0.8695652173913149,-27.0,1.463,1.07,-57.4
TEX,Sam Huff,-29.779999999999998,-2.3529411764705794,13.203883495145632,-34.889867841409696,-2.2608695652174027,3.0,2.7640000000000002,1.07,-1.7
TEX,Sandy Leon,-29.779999999999998,-7.058823529411761,-1.0778864316749093e-14,-29.955947136563875,0.5217391304347734,-55.0,2.7640000000000002,1.07,-117.7
TEX,T. Jankowski,-29.779999999999998,-2.3529411764705794,15.14563106796117,2.4669603524229,-6.086956521739136,-7.0,0.597,1.07,-0.7
