Team,Player,PP,XBH,BB,K,Line,H,OPS Factor,Score
BAL,Ryan O'Hearn,4.91,13.333333333333336,-5.825242718446607,20.088105726872257,12.347826086956523,82.0,1.486,237.9
WAS,Michael Chavis,7.289999999999999,-0.784313725490186,19.02912621359223,-13.744493392070488,7.130434782608692,5.0,0.655,23.9
BOS,Pablo Reyes,4.91,4.705882352941181,4.660194174757276,11.629955947136565,9.73913043478261,3.0,0.855,23.7
CHW,Oscar Colas,4.91,3.9215686274509842,19.02912621359223,-2.1145374449339127,-2.9565217391304373,12.0,1.012,23.7
COL,Michael Toglia,4.91,0.0,5.825242718446598,-8.810572687224669,4.173913043478255,18.0,0.872,23.7
DET,Zach McKinstry,4.91,7.058823529411772,6.213592233009705,-2.4669603524229,8.173913043478258,-11.0,0.871,23.1
NYY,Aaron Judge,29.199999999999996,1.088453945710938e-14,-19.805825242718456,-29.074889867841406,10.434782608695652,31.0,1.061,23.1
WAS,Alex Call,2.98,0.7843137254901968,3.1067961165048468,6.872246696035238,-2.7826086956521863,12.0,0.655,23.0
BAL,Adam Frazier,4.91,10.196078431372548,8.543689320388347,20.088105726872257,12.869565217391306,53.0,1.764,229.4
LAD,F. Freeman,4.91,15.686274509803926,4.660194174757276,5.286343612334807,16.69565217391305,82.0,1.264,212.7
BOS,Jarren Duran,4.91,7.843137254901959,13.980582524271847,1.233480176211455,1.3913043478260785,15.0,1.341,21.7
HOU,Chas McCormick,4.91,15.686274509803926,3.1067961165048468,-5.286343612334797,0.17391304347825137,14.0,1.444,21.5
CLE,Jose Ramirez,40.88,6.274509803921575,6.213592233009705,2.8193832599118873,6.434782608695648,93.0,1.328,206.7
WAS,Keibert Ruiz,73.4,3.1372549019607874,24.077669902912625,16.563876651982383,5.217391304347822,83.0,0.655,205.4
TEX,Corey Seager,69.50999999999999,3.9215686274509842,12.815533980582527,2.290748898678416,2.434782608695654,62.0,1.336,204.4
MIN,M. A. Taylor,4.91,11.764705882352942,22.135922330097088,-5.110132158590303,-1.3913043478260978,-22.0,1.764,20.7
KC,E. Olivares,-10.86,8.627450980392165,8.15533980582524,-1.5859030837004322,4.521739130434777,2.0,1.904,20.7
WAS,B. Rutherford,14.36,-3.9215686274509736,23.689320388349515,-14.096916299559474,-9.565217391304346,10.0,0.655,20.5
KC,MJ Melendez,7.5,-2.3529411764705794,-25.242718446601955,-9.691629955947135,5.043478260869559,45.0,1.0070000000000001,20.4
CIN,Will Benson,26.67,4.705882352941181,-9.70873786407767,-16.035242290748883,10.608695652173914,-4.0,1.65,20.2
ARI,Corbin Carroll,10.31,5.490196078431378,-5.825242718446607,4.757709251101326,-7.304347826086953,11.0,1.095,20.2
PHI,Cristian Pache,4.91,-12.549019607843139,20.582524271844658,-16.916299559471373,-1.217391304347827,33.0,0.9430000000000001,20.1
ARI,Gabriel Moreno,13.41,3.9215686274509842,-11.650485436893206,5.286343612334807,-6.60869565217391,-1.0,0.864,2.9
TEX,Marcus Semien,37.57999999999999,11.764705882352942,15.922330097087372,9.691629955947135,-4.0000000000000036,40.0,1.764,195.7
BAL,G. Henderson,4.91,9.411764705882351,1.5533980582524178,10.925110132158592,5.217391304347822,87.0,1.1640000000000001,193.2
SEA,J. Rodriguez,4.91,3.1372549019607874,2.7184466019417393,-3.5242290748898615,4.173913043478255,80.0,1.233,193.1
MIN,Royce Lewis,4.91,9.411764705882351,25.631067961165044,6.519823788546251,3.1304347826086887,53.0,1.295,190.4
LAD,Chris Taylor,4.91,6.274509803921575,-15.922330097087382,-16.563876651982383,12.173913043478263,24.0,1.442,19.3
KC,E. Olivares,24.419999999999995,1.5686274509804046,-3.883495145631061,-1.2334801762114451,4.695652173913038,71.0,1.904,183.9
CLE,Josh Naylor,65.62,6.274509803921575,13.980582524271847,5.286343612334797,6.956521739130432,50.0,1.229,182.0
SF,Heliot Ramos,4.91,-7.058823529411761,9.70873786407767,-21.850220264317173,6.434782608695648,21.0,0.847,18.7
CHC,J. Candelario,13.77,8.627450980392165,-13.203883495145645,5.1101321585903134,7.652173913043476,7.0,0.647,18.7
NYM,Jeff McNeil,4.91,7.058823529411772,29.126213592233007,0.7048458149779839,7.304347826086953,-16.0,0.575,18.1
WAS,I. Vargas,52.120000000000005,3.9215686274509842,27.961165048543684,14.44933920704846,-3.304347826086959,82.0,0.655,177.1
CHW,Andrew Vaughn,4.91,8.627450980392155,20.194174757281544,9.162995594713655,-4.6956521739130475,66.0,1.264,172.5
CHW,Yoan Moncada,4.91,7.843137254901959,6.601941747572813,2.6431718061673934,5.565217391304344,49.0,1.65,171.4
LAD,Jason Heyward,4.91,6.274509803921575,7.378640776699026,6.343612334801768,5.043478260869559,47.0,1.61,170.8
LAA,Randal Grichuk,1.5300000000000002,4.705882352941181,16.310679611650492,7.224669603524226,-2.2608695652174027,-13.0,1.213,17.6
CHW,Elvis Andrus,4.91,3.1372549019607874,10.485436893203882,8.986784140969162,-6.260869565217397,20.0,1.029,17.5
CHC,Mike Tauchman,8.629999999999999,11.764705882352942,-13.59223300970875,1.4096916299559483,12.521739130434785,5.0,0.675,17.4
BAL,Cedric Mullins,4.91,7.058823529411772,-1.9417475728155467,16.211453744493397,-1.7391304347826102,5.0,0.7090000000000001,17.0
CHW,Yoan Moncada,4.91,0.7843137254901968,5.825242718446598,-7.9295154185022,10.08695652173913,49.0,1.65,163.8
WAS,Lane Thomas,51.63000000000001,2.3529411764705905,17.087378640776706,-3.171806167400874,5.565217391304344,89.0,0.655,162.5
SD,Nelson Cruz,-3.76,8.627450980392165,14.368932038834956,-4.229074889867836,5.913043478260866,-4.0,0.741,16.9
LAA,C.J. Cron,-4.960000000000001,4.705882352941181,14.757281553398062,4.757709251101316,-6.434782608695658,4.0,1.1760000000000002,16.8
HOU,Jeremy Pena,4.91,13.333333333333336,19.41747572815534,8.281938325991186,-2.4347826086956643,-9.0,0.931,16.0
HOU,Yordan Alvarez,4.91,14.117647058823534,3.883495145631061,6.872246696035238,-9.654113257610057e-15,19.0,1.885,157.6
