Team,Player,PP,XBH,BB,K,Line,H,OPS Factor,Park Factor,Score
DET,Jake Rogers,23.930000000000003,-3.9215686274509736,-13.592233009708742,-18.149779735682806,9.73913043478261,8.0,1.693,1.1,11.2
DET,J. Schoop,-14.320000000000002,1.5686274509803937,-7.3786407766990365,-6.343612334801758,9.217391304347824,-18.0,0.264,1.1,-38.8
DET,Carson Kelly,-16.419999999999998,0.7843137254902077,-3.4951456310679756,-14.977973568281923,1.3913043478260785,-33.0,0.264,1.1,-19.1
DET,Andy Ibanez,-6.81,2.3529411764705905,-2.718446601941761,-2.4669603524229,1.9130434782608614,-35.0,0.952,1.1,-44.7
DET,Akil Baddoo,-0.11999999999999922,-0.784313725490186,-19.02912621359224,-5.110132158590303,-2.6086956521739157,1.0,1.315,1.1,-38.6
PIT,T. Marcano,22.040000000000003,3.921568627450995,24.46601941747572,13.744493392070488,-2.9565217391304373,15.0,1.353,1.1,83.8
PIT,Oneil Cruz,-0.5599999999999987,-6.274509803921564,12.427184466019419,-5.638766519823784,-8.695652173913041,-3.0,1.353,1.1,-12.9
PIT,Nick Gonzales,-27.520000000000003,-8.627450980392155,24.077669902912614,-16.916299559471373,-9.565217391304346,20.0,1.353,1.1,-20.4
PIT,Miguel Andujar,8.2,1.5686274509804046,22.524271844660188,10.925110132158592,-3.304347826086959,57.0,1.353,1.1,144.2
TOR,Nathan Lukes,-71.32000000000001,-4.70588235294117,18.640776699029125,-25.198237885462547,4.173913043478255,-80.0,0.264,1.1,-46.0
TOR,K. Kiermaier,-58.650000000000006,-0.784313725490186,23.689320388349504,-13.039647577092513,3.478260869565211,-57.0,0.489,1.1,-55.0
PIT,Ke'Bryan Hayes,2.24,1.5686274509804046,24.46601941747572,5.814977973568277,0.17391304347825137,94.0,1.264,1.1,178.3
TOR,G. Springer,-42.4,4.705882352941181,6.601941747572813,-2.46696035242291,6.0869565217391255,-35.0,0.706,1.1,-48.5
TOR,Bo Bichette,-42.39000000000001,7.8431372549019684,21.74757281553397,-2.6431718061674037,12.521739130434785,-23.0,0.952,1.1,-27.1
TOR,Alejandro Kirk,-66.32,2.352941176470601,15.145631067961157,1.233480176211455,2.956521739130428,-73.0,1.099,1.1,-142.2
TOR,D. Schneider,-31.850000000000005,-10.196078431372548,13.592233009708742,-33.303964757709245,12.695652173913045,-82.0,0.344,1.1,-49.6
TOR,Danny Jansen,-34.580000000000005,-0.784313725490186,-1.5533980582524287,-5.46255506607929,3.999999999999994,-47.0,0.344,1.1,-93.9
TOR,Daulton Varsho,-72.88000000000001,-4.70588235294117,1.5533980582524178,-9.867841409691628,2.6086956521739055,-88.0,1.077,1.1,-202.9
NYY,Aaron Judge,21.389999999999997,-1.568627450980383,-10.87378640776699,-19.030837004405296,9.217391304347824,39.0,1.137,1.1,47.7
NYY,Anthony Rizzo,-24.599999999999998,7.8431372549019684,10.87378640776699,-14.273127753303948,11.304347826086957,-23.0,1.137,1.1,-35.0
NYY,Anthony Volpe,-25.32,5.490196078431378,13.980582524271847,-10.220264317180616,8.173913043478258,-2.0,0.895,1.1,-9.7
NYY,Austin Wells,-26.979999999999997,2.352941176470601,13.980582524271847,-24.14096916299559,-1.3913043478260883,-25.0,0.6930000000000001,1.1,-46.6
NYY,Ben Rortvedt,-26.72,-1.568627450980383,9.320388349514563,-17.44493392070483,-3.652173913043482,-35.0,0.914,1.1,-75.5
NYY,Billy McKinney,-19.09,4.705882352941181,-5.0485436893203826,-15.85903083700441,8.869565217391303,-11.0,0.914,1.1,-41.2
NYY,E. Florial,-18.619999999999997,-3.1372549019607767,15.14563106796117,-31.894273127753298,11.478260869565219,-21.0,0.88,1.1,-46.5
NYY,E. Pereira,-35.15,-5.490196078431367,16.310679611650492,-40.704845814977986,20.86956521739131,-19.0,0.264,1.1,-18.3
NYY,F. Cordero,-24.72,-0.784313725490186,17.087378640776706,-32.77533039647577,3.478260869565211,8.0,0.264,1.1,-32.7
NYY,G. Stanton,-8.110000000000001,-7.843137254901959,2.7184466019417393,-20.088105726872257,0.6956521739130441,-11.0,0.656,1.1,-31.5
NYY,Gleyber Torres,-8.36,7.058823529411772,11.262135922330097,-0.3524229074889773,7.304347826086953,12.0,1.208,1.1,38.4
NYY,I. Kiner-Falefa,-27.86,3.9215686274509842,10.097087378640778,-1.5859030837004322,0.8695652173912954,-16.0,0.664,1.1,-22.3
NYY,J. Dominguez,-20.71,-7.058823529411761,21.74757281553398,-43.52422907488988,7.999999999999997,18.0,0.664,1.1,-25.9
NYY,Jake Bauers,-1.83,-1.568627450980383,-4.271844660194168,-21.674008810572676,8.695652173913041,0.0,0.264,1.1,-6.0
NYY,Jose Trevino,-10.61,1.088453945710938e-14,26.019417475728147,1.585903083700442,8.869565217391303,-27.0,0.264,1.1,-1.2
NYY,K. Higashioka,-27.269999999999996,8.627450980392165,4.660194174757276,-12.33480176211454,9.391304347826086,-5.0,0.764,1.1,-18.4
NYY,O. Cabrera,-37.8,3.1372549019607874,15.922330097087382,2.290748898678416,2.434782608695645,-15.0,1.131,1.1,-36.1
NYY,Oswald Peraza,-27.189999999999998,-0.784313725490186,22.524271844660195,-15.33039647577091,0.17391304347826103,-8.0,1.0190000000000001,1.1,-32.1
NYY,Willie Calhoun,-15.139999999999999,4.705882352941181,16.310679611650492,5.814977973568277,9.73913043478261,18.0,1.0190000000000001,1.1,43.4
TOR,Ernie Clement,-53.800000000000004,4.705882352941181,31.84466019417476,6.696035242290745,5.565217391304344,-56.0,1.264,1.1,-84.8
PIT,Liover Peguero,-19.200000000000003,-2.3529411764705794,26.019417475728147,-7.753303964757707,-8.52173913043478,44.0,0.835,1.1,29.6
DET,Nick Maton,-11.25,1.5686274509803937,-21.747572815533992,-6.696035242290745,-0.521739130434783,-14.0,1.032,1.1,-57.9
CHC,C. Morel,32.31,-4.70588235294117,-13.980582524271847,-11.45374449339207,-6.434782608695658,12.0,1.089,1.1,9.3
OAK,Carlos Perez,-6.56,1.5686274509803937,18.640776699029125,-13.744493392070488,-6.260869565217387,-3.0,0.764,1.1,-7.9
OAK,Conner Capel,-31.0,-3.9215686274509736,5.43689320388349,-21.85022026431719,6.956521739130432,15.0,0.764,1.1,-32.3
OAK,Esteury Ruiz,-37.82,3.1372549019607874,23.30097087378641,-13.392070484581502,-12.0,-72.0,0.928,1.1,-111.0
OAK,Jesus Aguilar,-33.22,0.7843137254902077,12.038834951456312,-19.030837004405296,-7.130434782608692,-37.0,0.928,1.1,-91.9
OAK,JJ Bleday,-37.74,-3.1372549019607767,3.1067961165048468,-20.088105726872257,-8.34782608695652,-32.0,0.928,1.1,-108.0
OAK,Jonah Bride,-35.95,1.5686274509803937,-2.718446601941761,-13.392070484581502,-5.04347826086957,-29.0,0.928,1.1,-93.0
OAK,Jordan Diaz,-25.61,4.705882352941181,24.077669902912625,-16.740088105726855,-7.304347826086953,-61.0,0.889,1.1,-80.1
OAK,Kevin Smith,-33.78,-3.1372549019607767,27.572815533980577,-30.660792951541847,-17.391304347826093,-45.0,0.375,1.1,-42.2
CHC,Cody Bellinger,41.9,3.9215686274509842,-1.9417475728155467,7.4008810572687285,-0.3478260869565317,46.0,0.8140000000000001,1.1,86.8
OAK,Nick Allen,-38.05,0.7843137254902077,21.35922330097087,-4.757709251101316,-16.347826086956527,-36.0,0.558,1.1,-44.8
OAK,Ryan Noda,-12.01,-3.1372549019607767,-5.0485436893203826,-30.837004405286343,-1.043478260869566,11.0,0.8200000000000001,1.1,-37.1
OAK,S. Langeliers,-19.18,3.9215686274509842,13.203883495145632,-20.9691629955947,-10.782608695652174,-63.0,0.775,1.1,-82.5
OAK,Seth Brown,-15.24,2.3529411764705905,18.252427184466026,-18.149779735682806,-6.434782608695648,-9.0,0.613,1.1,-19.0
OAK,T. Soderstrom,-40.519999999999996,-5.490196078431367,26.019417475728147,-49.86784140969163,-12.347826086956523,-8.0,0.736,1.1,-73.0
OAK,Tony Kemp,-24.119999999999997,0.7843137254902077,23.689320388349515,-4.405286343612328,-7.478260869565215,-6.0,0.758,1.1,-14.6
OAK,Tyler Wade,-27.509999999999998,1.088453945710938e-14,6.213592233009705,-13.392070484581502,-7.652173913043476,6.0,0.758,1.1,-40.0
OAK,Zack Gelof,-19.599999999999998,1.088453945710938e-14,10.87378640776699,-25.374449339207043,4.695652173913038,-60.0,1.181,1.1,-116.1
PIT,Josh Palacios,18.96,0.7843137254902077,25.631067961165044,-1.585903083700442,-6.782608695652169,29.0,0.79,1.1,57.4
PIT,Ji-hwan Bae,-28.96,-3.9215686274509736,6.213592233009705,2.9955947136563905,-7.478260869565215,-38.0,0.613,1.1,-46.6
PIT,Jason Delay,-14.200000000000003,0.7843137254902077,18.640776699029125,-0.0,0.3478260869565124,23.0,0.764,1.1,24.0
PIT,Jared Triolo,13.88,-6.274509803921564,14.368932038834942,-4.405286343612339,2.6086956521739055,30.0,1.008,1.1,55.6
PIT,Jack Suwinski,-9.640000000000004,-8.627450980392155,6.213592233009705,-10.572687224669604,-4.173913043478264,32.0,0.906,1.1,5.2
PIT,Henry Davis,-3.7600000000000016,-1.568627450980383,17.4757281553398,-5.46255506607929,-5.9130434782608745,45.0,0.44599999999999995,1.1,22.5
PIT,Endy Rodriguez,12.04,2.352941176470601,12.427184466019419,4.581497797356823,-1.5652173913043492,26.0,0.5469999999999999,1.1,33.6
PIT,Connor Joe,8.239999999999998,-1.568627450980383,13.203883495145632,4.052863436123341,1.0434782608695565,26.0,0.44599999999999995,1.1,25.0
PIT,C. Smith-Njigba,-6.600000000000003,-12.549019607843139,20.582524271844648,-35.947136563876654,-0.8695652173913051,-12.0,1.446,1.1,-52.1
PIT,Bryan Reynolds,33.6,1.5686274509804046,5.825242718446598,-1.0572687224669612,1.0434782608695565,43.0,1.446,1.1,133.6
PIT,Alika Williams,-8.680000000000003,-0.784313725490186,20.970873786407758,-14.44933920704846,6.60869565217391,31.0,0.264,1.1,10.1
PIT,Alfonso Rivas,-5.400000000000002,1.5686274509804046,8.543689320388347,-8.105726872246693,-3.826086956521743,-26.0,1.05,1.1,-38.4
PIT,A. McCutchen,2.6399999999999997,-3.9215686274509736,1.5533980582524178,0.5286343612334806,5.3913043478260825,39.0,1.431,1.1,49.7
OAK,Cody Thomas,-45.99,-8.627450980392155,14.757281553398062,-52.51101321585902,-11.304347826086957,-6.0,0.764,1.1,-120.6
OAK,L. Butler,-29.03,1.5686274509803937,13.980582524271847,-32.951541850220266,-10.956521739130435,-21.0,0.714,1.1,-61.6
CHC,Patrick Wisdom,9.3,-7.843137254901959,-18.252427184466026,-13.392070484581502,0.8695652173912954,16.0,0.897,1.1,-13.1
CHC,Miguel Amaya,17.25,-3.9215686274509736,-9.320388349514571,-10.39647577092511,-7.826086956521737,20.0,1.014,1.1,6.5
CHC,Yan Gomes,10.790000000000001,5.490196078431378,-4.27184466019419,-0.5286343612334709,2.6086956521739055,15.0,0.6779999999999999,1.1,21.7
CHC,Trey Mancini,3.6400000000000006,-1.568627450980383,-5.048543689320404,-11.45374449339207,-3.652173913043482,5.0,1.347,1.1,-14.4
CHC,T. Barnhart,-14.08,-3.9215686274509736,-6.99029126213593,-1.5859030837004322,-3.304347826086959,-44.0,1.347,1.1,-81.3
CHC,Seiya Suzuki,43.31,0.7843137254901968,-16.310679611650492,0.7048458149779839,2.6086956521739055,53.0,1.347,1.1,124.6
CHC,Nico Hoerner,29.78,-0.784313725490186,3.883495145631061,15.682819383259915,-3.652173913043482,30.0,1.234,1.1,101.7
CHC,Nick Madrigal,29.52,5.490196078431378,1.5533980582524178,19.91189427312776,-6.086956521739136,42.0,0.664,1.1,67.5
CHC,Mike Tauchman,22.5,-1.568627450980383,-21.747572815533992,0.5286343612334904,2.7826086956521667,2.0,0.903,1.1,4.5
CHC,Matt Mervis,14.040000000000001,0.7843137254901968,-8.15533980582525,-16.035242290748904,-2.6086956521739157,26.0,0.264,1.1,15.4
OAK,Brent Rooker,-13.59,-3.9215686274509736,2.7184466019417393,-31.365638766519822,-4.0000000000000036,-15.0,1.174,1.1,-84.1
CHC,M. Mastrobuoni,14.450000000000001,0.7843137254901968,-19.805825242718456,1.057268722466971,-7.304347826086953,21.0,0.264,1.1,3.0
CHC,Jared Young,2.570000000000001,-7.843137254901959,-10.097087378640786,-34.008810572687224,-0.5217391304347928,-5.0,4.264,1.1,-257.5
CHC,J. Candelario,12.100000000000001,-2.3529411764705794,-27.184466019417496,1.9383259911894388,-0.6956521739130538,14.0,1.409,1.1,-2.4
CHC,Ian Happ,25.3,0.0,-16.6990291262136,5.638766519823793,1.2173913043478175,24.0,1.409,1.1,61.2
CHC,Eric Hosmer,4.19,-1.568627450980383,-10.873786407767001,2.290748898678426,-8.869565217391303,-2.0,0.806,1.1,-18.5
CHC,Edwin Rios,7.369999999999999,-5.490196078431367,-5.4368932038835105,-26.960352422907484,7.130434782608692,-22.0,0.806,1.1,-49.9
CHC,Dansby Swanson,27.130000000000003,-3.1372549019607767,-16.6990291262136,1.057268722466971,-0.3478260869565317,39.0,0.806,1.1,41.7
OAK,Aledmys Diaz,-20.67,4.705882352941181,24.077669902912625,-9.162995594713655,-10.608695652173914,-41.0,0.889,1.1,-51.5
TOR,Brandon Belt,-54.03000000000001,-5.490196078431367,-0.7766990291262251,-26.78414096916301,13.217391304347828,-49.0,0.952,1.1,-135.2
BAL,Kyle Stowers,-3.6800000000000015,-1.568627450980383,19.41747572815534,-14.801762114537448,-7.8260869565217455,-7.0,0.847,1.07,-16.5
TB,Vidal Brujan,-8.03,3.921568627450995,13.592233009708742,-16.387665198237872,-15.652173913043482,-30.0,0.264,1.07,-14.8
TB,Luke Raley,14.850000000000001,0.7843137254902077,11.262135922330097,-26.78414096916299,-9.913043478260867,27.0,1.664,1.07,30.6
TB,Manuel Margot,3.96,4.705882352941181,22.135922330097078,-8.986784140969162,-10.956521739130435,-17.0,0.764,1.07,-5.0
TB,O. Basabe,-10.419999999999998,-0.784313725490186,22.524271844660188,-31.013215859030836,-16.173913043478265,-25.0,0.646,1.07,-42.1
TB,R. Arozarena,6.29,9.411764705882362,13.203883495145632,-17.621145374449345,-6.60869565217391,6.0,1.251,1.07,14.3
TB,Rene Pinto,4.18,-3.1372549019607767,11.262135922330097,-37.00440528634359,-3.652173913043482,1.0,0.628,1.07,-18.4
TB,Taylor Walls,-16.06,1.088453945710938e-14,1.9417475728155251,-25.198237885462547,-6.0869565217391255,-33.0,0.648,1.07,-54.4
TB,Wander Franco,33.489999999999995,10.980392156862745,11.650485436893206,-8.634361233480174,-1.9130434782608714,57.0,0.264,1.07,109.8
BAL,Jorge Mateo,-16.53,1.5686274509804046,9.70873786407767,6.519823788546251,-9.391304347826086,-14.0,0.847,1.07,-20.1
TB,Yandy Diaz,41.06,5.490196078431378,9.320388349514563,-10.748898678414097,-7.652173913043476,32.0,1.074,1.07,79.8
BAL,Adam Frazier,17.37,5.490196078431378,21.359223300970864,18.502202643171813,2.7826086956521667,30.0,0.83,1.07,84.8
BAL,Aaron Hicks,-2.37,-0.784313725490186,-11.262135922330097,13.392070484581502,-11.304347826086957,-10.0,0.864,1.07,-20.6
BAL,Terrin Vavra,4.609999999999999,-3.1372549019607767,17.86407766990291,1.2334801762114647,1.2173913043478175,2.0,1.341,1.07,25.5
BAL,Ryan O'Hearn,32.84,6.274509803921575,4.271844660194168,12.687224669603527,-0.5217391304347928,64.0,1.341,1.07,171.5
BAL,Ryan McKenna,-6.64,3.1372549019607874,21.74757281553397,-5.286343612334797,-6.782608695652179,-2.0,0.737,1.07,4.5
BAL,Austin Hays,30.310000000000002,1.5686274509804046,14.368932038834942,6.519823788546251,-10.08695652173913,35.0,0.992,1.07,82.5
BAL,Cedric Mullins,-7.120000000000001,2.3529411764705905,11.650485436893206,11.806167400881058,-11.130434782608695,0.0,0.9500000000000001,1.07,7.7
BAL,Colton Cowser,-12.66,0.7843137254902077,8.932038834951454,-5.46255506607929,-2.2608695652174027,-35.0,0.9500000000000001,1.07,-48.9
BAL,G. Henderson,59.41,3.9215686274509842,13.592233009708742,7.753303964757707,-4.0000000000000036,79.0,1.139,1.07,194.6
BAL,J. Westburg,10.219999999999999,3.9215686274509842,17.4757281553398,7.224669603524226,0.17391304347825137,1.0,0.43100000000000005,1.07,18.5
BAL,James McCann,15.469999999999999,3.9215686274509842,18.640776699029125,0.17621145374450334,0.3478260869565124,4.0,0.972,1.07,44.3
TB,Josh Lowe,18.51,10.980392156862745,7.7669902912621325,-14.096916299559474,-4.695652173913038,33.0,0.486,1.07,55.1
BAL,Joey Ortiz,5.95,-4.70588235294117,22.524271844660188,-8.810572687224669,-2.608695652173925,5.0,0.972,1.07,18.6
TB,Brandon Lowe,2.320000000000002,7.058823529411772,11.262135922330097,-19.559471365638757,-8.52173913043478,31.0,1.042,1.07,25.2
TB,C. Bethancourt,-12.709999999999999,4.705882352941181,20.582524271844658,-23.964757709251113,-11.826086956521742,-22.0,1.1640000000000001,1.07,-56.3
TB,Curtis Mead,-5.719999999999999,1.088453945710938e-14,20.582524271844658,-30.484581497797354,-13.565217391304351,-29.0,1.464,1.07,-91.1
BAL,A. Santander,18.3,0.7843137254902077,6.213592233009705,13.568281938325994,-8.521739130434788,26.0,0.56,1.07,33.8
TB,F. Mejia,-19.99,7.8431372549019684,24.854368932038827,-14.977973568281943,-4.869565217391299,-45.0,1.464,1.07,-55.8
TB,Harold Ramirez,16.81,7.8431372549019684,19.02912621359223,-10.39647577092511,-12.0,4.0,1.307,1.07,35.4
TB,Isaac Paredes,6.959999999999999,4.705882352941181,11.650485436893206,-11.982378854625551,-8.173913043478258,-13.0,0.664,1.07,-7.0
TB,J. Aranda,-20.409999999999997,7.8431372549019684,14.368932038834956,-34.5374449339207,-19.82608695652175,-42.0,0.486,1.07,-49.2
TB,Jose Siri,6.640000000000001,0.7843137254902077,21.35922330097087,-37.180616740088105,-7.478260869565215,6.0,0.486,1.07,-10.6
BAL,A. Rutschman,19.369999999999997,7.058823529411772,-1.0778864316749093e-14,17.797356828193838,1.7391304347826004,29.0,0.911,1.07,73.1
LAA,A. Velazquez,1.0299999999999994,-5.490196078431367,26.407766990291254,-37.00440528634362,-11.130434782608695,-37.0,,1.07,-67.6
BAL,Ramon Urias,1.4900000000000002,3.1372549019607874,20.194174757281544,8.634361233480174,-8.347826086956529,-3.0,0.737,1.07,17.4
CLE,Tyler Freeman,-65.16,5.490196078431378,15.922330097087372,-0.7048458149779644,7.304347826086953,-72.0,0.81,1.07,-94.6
CLE,Brayan Rocchio,-72.22999999999999,-7.058823529411761,24.077669902912614,-44.405286343612325,-2.2608695652173934,-74.0,1.095,1.07,-188.2
CLE,Cam Gallagher,-89.84,-0.784313725490186,18.252427184466015,-17.268722466960355,-12.521739130434785,-122.0,0.264,1.07,-63.3
CLE,David Fry,-53.95,1.5686274509804046,18.252427184466015,-21.4977973568282,8.695652173913041,-81.0,0.264,1.07,-36.1
CLE,Eric Haase,-76.89,3.9215686274509842,12.427184466019419,-16.563876651982383,2.7826086956521667,-98.0,0.264,1.07,-184.4
CLE,Gabriel Arias,-63.89,-3.9215686274509736,11.650485436893206,-23.083700440528624,0.0,-29.0,1.061,1.07,-122.9
CLE,Jose Ramirez,-14.260000000000002,2.3529411764705905,9.320388349514563,5.110132158590303,3.1304347826086887,-27.0,1.359,1.07,-31.0
CLE,Josh Naylor,-9.17,5.490196078431378,21.359223300970864,7.577092511013213,3.8260869565217335,9.0,1.095,1.07,44.6
CLE,Kole Calhoun,-47.550000000000004,7.8431372549019684,6.990291262135919,-9.515418502202643,2.7826086956521667,-82.0,1.08,1.07,-140.3
CLE,Mike Zunino,-80.97999999999999,-5.490196078431367,6.601941747572813,-32.951541850220266,-5.565217391304344,-125.0,1.08,1.07,-260.4
CLE,Myles Straw,-90.86,1.088453945710938e-14,15.922330097087372,0.8810572687224678,1.3913043478260883,-128.0,0.5569999999999999,1.07,-119.6
CLE,Oscar Gonzalez,-79.66,4.705882352941181,21.359223300970864,-9.691629955947135,0.521739130434783,-87.0,0.5569999999999999,1.07,-160.2
CLE,Ramon Laureano,-57.67,3.9215686274509842,8.932038834951454,-12.687224669603527,-1.217391304347827,-104.0,1.446,1.07,-251.8
CLE,Steven Kwan,-40.24,6.274509803921575,13.980582524271847,9.339207048458148,7.826086956521737,-41.0,1.363,1.07,-63.9
CLE,Will Brennan,-61.11,2.3529411764705905,21.74757281553397,6.519823788546251,6.434782608695648,-43.0,1.017,1.07,-73.0
LAA,Mickey Moniak,22.46,-0.784313725490186,33.78640776699029,-31.013215859030836,6.434782608695648,27.0,0.514,1.07,61.9
LAA,C.J. Cron,54.25000000000001,7.058823529411772,26.019417475728147,-8.810572687224669,-5.04347826086957,69.0,1.138,1.07,152.4
LAA,Chad Wallach,6.349999999999998,-1.568627450980383,11.262135922330097,-23.436123348017613,0.3478260869565124,18.0,1.138,1.07,11.7
LAA,David Fletcher,16.060000000000002,1.5686274509803937,32.62135922330096,4.581497797356823,-6.782608695652179,28.0,1.097,1.07,89.3
LAA,E. Escobar,2.200000000000003,1.5686274509803937,20.582524271844658,-15.85903083700441,-2.956521739130447,-32.0,0.501,1.07,-14.2
LAA,Gio Urshela,12.000000000000004,12.549019607843139,28.34951456310679,-0.17621145374449354,2.956521739130428,33.0,0.501,1.07,94.9
LAA,Jake Lamb,23.200000000000003,4.705882352941181,18.640776699029125,-25.726872246696047,1.0434782608695565,0.0,0.501,1.07,23.4
LAA,Jared Walsh,15.660000000000002,-4.70588235294117,25.242718446601934,-31.189427312775333,-8.52173913043478,-6.0,1.033,1.07,-10.5
LAA,Jordyn Adams,14.490000000000002,-0.784313725490186,36.89320388349514,-37.00440528634362,-11.652173913043478,20.0,0.44599999999999995,1.07,10.5
LAA,Kyren Paris,2.4700000000000006,-5.490196078431367,26.019417475728147,-43.87665198237887,-11.652173913043478,1.0,0.44599999999999995,1.07,-15.0
LAA,Logan O'Hoppe,43.63999999999999,-5.490196078431367,27.572815533980577,-20.088105726872257,-2.086956521739142,57.0,0.78,1.07,83.9
LAA,Luis Rengifo,22.15,2.3529411764705905,20.582524271844658,-0.3524229074889871,-11.130434782608695,24.0,0.78,1.07,61.6
LAA,M. Stefanic,10.500000000000004,4.705882352941181,29.126213592233007,-7.577092511013213,1.7391304347826004,30.0,0.264,1.07,19.3
LAA,Matt Thaiss,29.709999999999997,-3.1372549019607767,4.271844660194168,-19.911894273127743,-1.565217391304359,23.0,0.514,1.07,17.8
CLE,Bo Naylor,-60.28,1.5686274509804046,-6.601941747572832,-10.572687224669604,-0.521739130434783,-40.0,1.095,1.07,-136.4
CLE,Andres Gimenez,-70.95,0.7843137254902077,14.368932038834942,-4.757709251101316,-2.086956521739132,-66.0,1.287,1.07,-177.2
LAA,Brandon Drury,23.56,1.5686274509803937,25.242718446601934,-13.744493392070488,2.086956521739123,54.0,0.958,1.07,95.0
LAA,Mike Trout,26.490000000000002,5.490196078431378,12.42718446601941,-22.907488986784152,4.347826086956515,54.0,0.514,1.07,85.4
LAA,Nolan Schanuel,18.619999999999997,4.705882352941181,25.242718446601934,-6.167400881057264,-9.654113257610057e-15,18.0,1.15,1.07,74.3
LAA,Randal Grichuk,21.780000000000005,5.490196078431378,24.46601941747573,-6.696035242290745,-0.8695652173913149,48.0,1.234,1.07,121.7
LAA,Shohei Ohtani,41.17,2.3529411764705905,11.262135922330097,-16.74008810572688,-2.608695652173925,86.0,1.234,1.07,129.9
LAA,Taylor Ward,17.54,6.274509803921575,10.485436893203882,-5.286343612334797,2.086956521739123,55.0,1.234,1.07,92.1
LAA,Trey Cabbage,4.169999999999998,-12.549019607843139,37.66990291262136,-58.50220264317181,-16.869565217391308,-5.0,1.234,1.07,-54.7
LAA,Zach Neto,37.34,0.7843137254902077,26.407766990291254,-13.215859030837008,-6.086956521739136,17.0,0.718,1.07,47.8
LAA,Anthony Rendon,14.250000000000004,5.490196078431378,19.805825242718445,-5.638766519823784,-1.2173913043478368,31.0,,1.07,68.1
BAL,R. Mountcastle,36.15,5.490196078431378,21.359223300970864,11.27753303964758,0.3478260869565124,11.0,0.264,1.07,24.2
LAA,Brett Phillips,15.279999999999998,-7.058823529411761,5.0485436893203826,-36.12334801762115,-5.2173913043478315,6.0,1.138,1.07,-26.9
LAA,Mike Moustakas,21.590000000000003,0.7843137254902077,27.961165048543684,-10.925110132158592,-7.130434782608702,21.0,0.514,1.07,57.0
NYM,Danny Mendick,-23.65,-0.784313725490186,-2.718446601941761,-11.101321585903085,2.2608695652173836,-31.0,1.731,1.06,-71.0
NYM,F. Alvarez,-16.380000000000003,-1.568627450980383,1.1650485436893108,-15.85903083700441,-5.2173913043478315,-9.0,0.843,1.06,-41.9
NYM,DJ Stewart,0.4900000000000002,-8.627450980392155,-12.038834951456323,-19.20704845814977,2.2608695652173836,13.0,0.732,1.06,-18.7
PHI,Rodolfo Castro,-21.4,-10.980392156862745,-5.436893203883501,-26.960352422907484,-7.130434782608692,9.0,1.228,1.06,-66.7
NYM,D. Vogelbach,3.879999999999999,-2.3529411764705794,-9.320388349514571,-12.511013215859032,-3.652173913043482,0.0,1.731,1.06,-44.0
