Team,Player,PP,XBH,BB,K,Line,H,OPS Factor,Park Factor,Score
SD,Trent Grisham,6.02,-0.784313725490186,-13.980582524271847,3.700440528634375,-3.826086956521743,45.0,0.597,1.11,23.9
ARI,E. Rivera,-13.200000000000001,12.549019607843139,2.7184466019417393,-0.5286343612334709,19.304347826086943,-22.0,0.8,1.11,-1.0
SD,Nelson Cruz,40.559999999999995,6.274509803921575,4.271844660194168,3.700440528634375,1.7391304347826004,56.0,0.972,1.11,124.9
SD,Matthew Batten,27.04,7.058823529411772,10.097087378640778,6.696035242290745,-2.2608695652173934,46.0,0.972,1.11,102.1
SD,Matt Carpenter,30.729999999999997,-2.3529411764705794,-19.805825242718456,6.167400881057264,-4.347826086956526,64.0,0.651,1.11,82.6
SD,Manny Machado,67.78999999999999,1.088453945710938e-14,-0.38834951456311795,19.73568281938327,-5.739130434782604,88.0,0.651,1.11,122.4
SD,X. Bogaerts,60.449999999999996,7.8431372549019684,-3.8834951456310822,27.136563876651987,-7.826086956521737,65.0,1.631,1.11,269.2
ARI,Nick Ahmed,-25.1,7.058823529411772,15.922330097087372,-6.167400881057264,15.478260869565203,-5.0,1.293,1.11,2.4
ARI,L. Gurriel Jr.,20.84,11.764705882352942,15.533980582524265,5.991189427312771,15.30434782608696,28.0,1.293,1.11,139.8
ARI,Kyle Lewis,-17.990000000000002,0.7843137254902077,-3.106796116504868,-18.149779735682827,5.565217391304344,-43.0,1.458,1.11,-84.2
ARI,Ketel Marte,-9.09,6.274509803921575,-5.436893203883501,5.814977973568277,9.391304347826086,28.0,1.458,1.11,56.6
ARI,Jose Herrera,-16.44,1.5686274509804046,-2.3300970873786535,-2.6431718061673934,13.043478260869549,-31.0,0.264,1.11,-42.0
ARI,Jake McCarthy,-30.82,7.058823529411772,8.543689320388347,4.405286343612339,10.608695652173914,-36.0,0.264,1.11,-10.6
ARI,Jace Peterson,-9.8,4.705882352941192,0.3883495145630964,-6.343612334801758,14.086956521739115,-16.0,0.81,1.11,-11.7
ARI,Gabriel Moreno,12.91,4.705882352941192,-2.718446601941761,5.1101321585903134,11.478260869565219,8.0,1.466,1.11,64.3
ARI,G. Perdomo,-28.08,5.490196078431378,-2.718446601941761,6.343612334801758,7.304347826086953,-30.0,0.628,1.11,-29.0
ARI,Evan Longoria,17.15,7.058823529411772,5.825242718446598,-9.515418502202643,10.608695652173914,24.0,0.514,1.11,31.5
ARI,Pavin Smith,-4.17,3.921568627450995,-5.048543689320393,4.757709251101326,11.304347826086957,13.0,1.293,1.11,26.4
ARI,Seby Zavala,-28.52,2.352941176470601,2.7184466019417393,-23.436123348017613,8.869565217391303,-38.0,1.293,1.11,-84.4
ARI,Tommy Pham,10.12,0.7843137254902077,-2.718446601941761,-2.9955947136563807,17.565217391304333,24.0,0.862,1.11,44.7
NYY,F. Cordero,-3.4500000000000006,3.9215686274509842,15.533980582524277,-32.951541850220266,0.5217391304347734,2.0,0.899,1.11,-16.0
STL,Alec Burleson,2.0500000000000007,10.980392156862745,15.533980582524277,14.273127753303967,13.217391304347828,37.0,1.31,1.11,135.3
NYY,Austin Wells,-26.86,6.274509803921575,12.815533980582527,-20.9691629955947,-4.521739130434787,-16.0,1.264,1.11,-69.1
NYY,Ben Rortvedt,-40.480000000000004,3.9215686274509842,5.43689320388349,-14.977973568281923,-3.304347826086959,-41.0,0.74,1.11,-74.3
NYY,Billy McKinney,-22.310000000000002,9.411764705882351,-6.601941747572813,-16.035242290748883,5.913043478260866,-16.0,0.74,1.11,-50.6
NYY,DJ LeMahieu,-17.24,10.980392156862745,-1.0778864316749093e-14,-5.110132158590303,0.3478260869565124,-23.0,0.889,1.11,-33.6
NYY,E. Florial,-30.07,1.088453945710938e-14,10.097087378640778,-29.427312775330392,9.217391304347824,-30.0,0.899,1.11,-70.0
NYY,E. Pereira,-30.75,-0.784313725490186,14.757281553398062,-40.704845814977986,17.913043478260857,-48.0,0.899,1.11,-97.2
NYY,G. Stanton,0.9399999999999995,-0.784313725490186,1.9417475728155251,-16.387665198237872,-2.6086956521739157,-39.0,0.6000000000000001,1.11,-37.2
NYY,Anthony Volpe,-25.13,9.411764705882351,9.70873786407767,-11.101321585903085,5.3913043478260825,-31.0,0.784,1.11,-37.2
NYY,Gleyber Torres,6.24,11.764705882352942,12.038834951456312,-0.0,4.173913043478255,-19.0,1.126,1.11,19.0
NYY,I. Kiner-Falefa,-19.410000000000004,7.843137254901959,6.213592233009705,-2.8193832599118873,-1.2173913043478368,-42.0,1.139,1.11,-65.0
NYY,J. Dominguez,-6.76,-2.3529411764705794,20.194174757281555,-43.70044052863435,5.043478260869559,12.0,1.139,1.11,-17.3
NYY,Jake Bauers,-13.970000000000002,3.1372549019607874,-10.097087378640778,-23.083700440528624,5.913043478260866,0.0,1.514,1.11,-64.0
NYY,Jose Trevino,-34.73,4.705882352941181,24.854368932038827,1.233480176211455,4.695652173913038,-57.0,1.514,1.11,-62.4
NYY,K. Higashioka,-2.1400000000000015,13.333333333333336,3.1067961165048468,-12.511013215859032,6.434782608695648,-33.0,0.264,1.11,-7.3
NYY,O. Cabrera,-13.65,7.843137254901959,15.14563106796117,0.17621145374449354,-0.3478260869565317,-14.0,1.066,1.11,-5.7
STL,Andrew Knizner,3.05,1.5686274509804046,26.407766990291254,-0.7048458149779742,-0.8695652173913051,7.0,0.81,1.11,32.8
STL,B. Donovan,24.47,9.411764705882362,17.087378640776706,15.85903083700441,6.434782608695648,64.0,0.81,1.11,152.4
STL,Dylan Carlson,-23.349999999999998,5.490196078431378,7.7669902912621325,9.162995594713655,9.391304347826086,-28.0,0.81,1.11,-21.7
STL,Jordan Walker,-1.8299999999999996,10.196078431372548,22.524271844660195,8.281938325991186,7.478260869565215,28.0,1.097,1.11,90.9
NYY,Willie Calhoun,-8.34,9.411764705882351,15.14563106796117,5.46255506607929,6.782608695652169,12.0,0.575,1.11,44.9
STL,W. Contreras,2.630000000000001,7.058823529411772,10.87378640776699,2.9955947136563905,10.08695652173913,16.0,1.431,1.11,78.9
STL,Tyler O'Neill,-2.2600000000000002,3.137254901960798,15.14563106796117,-2.9955947136563905,7.130434782608692,18.0,0.389,1.11,16.5
STL,Tommy Edman,7.4,4.705882352941181,19.41747572815534,15.154185022026434,2.086956521739132,16.0,0.5840000000000001,1.11,42.0
STL,Taylor Motter,-25.12,0.7843137254902077,17.087378640776706,-7.224669603524226,1.7391304347826102,-28.0,0.799,1.11,-45.2
STL,R. Palacios,-0.17000000000000037,4.705882352941181,0.7766990291262036,8.634361233480174,1.7391304347826102,32.0,0.799,1.11,42.3
STL,P. Goldschmidt,-9.32,5.490196078431378,11.650485436893206,-5.638766519823784,11.478260869565219,-1.0,1.131,1.11,15.9
STL,Oscar Mercado,-8.43,-3.1372549019607767,15.14563106796117,0.8810572687224678,12.695652173913045,-13.0,0.7310000000000001,1.11,4.6
STL,Nolan Gorman,5.34,-5.490196078431367,-3.106796116504868,-14.625550660792934,12.869565217391306,4.0,0.7310000000000001,1.11,-1.1
STL,Nolan Arenado,-1.0100000000000016,10.980392156862745,20.582524271844658,19.559471365638775,2.6086956521739055,44.0,0.7310000000000001,1.11,78.5
STL,Masyn Winn,-16.45,5.490196078431378,19.805825242718445,0.7048458149779742,-5.3913043478260825,-18.0,0.834,1.11,-12.8
STL,Luken Baker,-12.34,-3.1372549019607767,8.543689320388347,-19.38325991189428,7.826086956521737,-8.0,0.696,1.11,-20.5
STL,Lars Nootbaar,14.540000000000003,7.058823529411772,3.883495145631061,5.638766519823784,7.826086956521737,63.0,0.778,1.11,88.0
STL,Juan Yepez,-10.67,3.137254901960798,20.970873786407765,6.872246696035238,10.956521739130435,-35.0,0.264,1.11,-1.1
STL,Jose Fermin,-11.89,-1.568627450980383,18.252427184466015,-8.634361233480174,18.26086956521738,-18.0,1.121,1.11,-4.5
SD,Rougned Odor,39.99,4.705882352941181,-3.4951456310679756,16.38766519823789,11.130434782608695,110.0,0.972,1.11,198.4
BAL,A. Santander,12.48,1.5686274509803937,3.883495145631061,-8.810572687224669,-1.3913043478260978,19.0,0.634,1.08,18.3
CHC,Yan Gomes,-0.2599999999999989,9.411764705882351,13.203883495145632,4.405286343612339,1.5652173913043397,4.0,0.779,1.08,27.2
CHC,Trey Mancini,-17.259999999999998,-1.568627450980383,8.543689320388347,-7.40088105726872,-3.4782608695652204,-6.0,1.222,1.08,-29.3
BAL,Terrin Vavra,9.620000000000001,0.7843137254901968,13.980582524271847,-18.8546255506608,7.652173913043476,1.0,1.23,1.08,15.3
BAL,Ryan O'Hearn,53.23,13.333333333333336,6.213592233009705,-6.872246696035238,6.782608695652169,59.0,1.23,1.08,174.9
BAL,Ryan McKenna,9.79,7.058823529411761,18.252427184466015,-25.550660792951536,1.0434782608695565,-3.0,0.696,1.08,8.2
BAL,Ramon Urias,13.35,7.058823529411761,16.699029126213585,-14.44933920704846,-0.5217391304347928,-9.0,0.696,1.08,9.9
BAL,R. Mountcastle,49.550000000000004,9.411764705882351,17.4757281553398,-9.162995594713655,7.478260869565215,9.0,0.55,1.08,90.5
BAL,Kyle Stowers,15.72,2.3529411764705905,15.533980582524277,-34.889867841409696,-5.739130434782614,-10.0,0.55,1.08,-18.4
BAL,Jorge Mateo,1.0499999999999998,5.490196078431378,6.601941747572813,-13.92070484581498,-1.73913043478262,-15.0,0.55,1.08,-10.4
BAL,Joey Ortiz,13.6,-0.784313725490186,18.640776699029125,-29.074889867841406,4.695652173913038,4.0,1.364,1.08,12.0
BAL,James McCann,10.45,8.627450980392155,15.14563106796117,-20.088105726872257,8.34782608695652,4.0,1.364,1.08,39.0
BAL,J. Westburg,25.060000000000002,3.1372549019607874,13.203883495145632,-10.925110132158592,7.478260869565215,-11.0,0.375,1.08,10.9
BAL,G. Henderson,65.03,8.627450980392155,9.320388349514563,-10.572687224669604,3.8260869565217335,75.0,0.974,1.08,159.1
BAL,Colton Cowser,4.959999999999999,4.705882352941181,5.0485436893203826,-25.903083700440522,5.043478260869559,-38.0,0.785,1.08,-47.7
BAL,Cedric Mullins,6.51,6.274509803921564,3.4951456310679543,-7.577092511013213,-4.173913043478264,-5.0,0.785,1.08,-0.4
BAL,Austin Hays,47.77,4.705882352941181,12.038834951456312,-17.797356828193838,-2.7826086956521765,25.0,0.963,1.08,71.7
BAL,Adam Frazier,18.34,6.274509803921564,15.533980582524277,-2.6431718061674037,10.08695652173913,21.0,0.794,1.08,58.8
BAL,A. Rutschman,35.04,9.411764705882351,-2.7184466019417504,-0.5286343612334806,9.73913043478261,35.0,1.426,1.08,132.4
CHC,C. Morel,7.4,-2.3529411764705794,3.883495145631061,-9.339207048458148,-6.956521739130441,10.0,0.99,1.08,2.8
CHC,Cody Bellinger,-5.019999999999999,8.627450980392155,9.70873786407767,11.629955947136565,-0.5217391304347928,80.0,1.0670000000000002,1.08,120.3
CHC,Miguel Amaya,-1.0799999999999992,-4.70588235294117,5.825242718446598,-6.696035242290745,-7.999999999999997,9.0,0.664,1.08,-4.1
CHC,T. Barnhart,-21.419999999999995,-3.9215686274509736,8.15533980582524,2.1145374449339225,-2.7826086956521765,-21.0,1.222,1.08,-42.0
CHC,Seiya Suzuki,31.65,3.1372549019607874,-2.3300970873786535,5.991189427312771,2.434782608695645,37.0,1.222,1.08,102.8
CHC,Patrick Wisdom,14.680000000000001,-7.843137254901959,-3.883495145631072,-8.105726872246693,0.3478260869565124,6.0,1.042,1.08,1.3
CHC,Nico Hoerner,-1.3199999999999996,-2.3529411764705794,13.980582524271847,19.559471365638775,-3.826086956521743,24.0,1.0939999999999999,1.08,59.1
CHC,Nick Madrigal,7.239999999999999,5.490196078431378,16.699029126213585,23.612334801762117,-6.260869565217397,31.0,0.764,1.08,64.2
CHC,Mike Tauchman,-14.849999999999998,0.7843137254901968,-4.271844660194179,3.171806167400884,2.7826086956521667,31.0,0.985,1.08,19.8
CHC,Matt Mervis,2.530000000000001,0.7843137254901968,6.601941747572813,-12.33480176211454,-2.7826086956521765,50.0,1.464,1.08,48.4
CHC,Dansby Swanson,-6.399999999999999,-1.568627450980383,-0.38834951456311795,2.46696035242291,-0.6956521739130538,28.0,0.85,1.08,19.7
CHC,M. Mastrobuoni,13.459999999999999,1.5686274509803937,-0.7766990291262251,4.757709251101326,-5.739130434782614,60.0,1.464,1.08,115.8
CHC,Jared Young,6.69,-7.843137254901959,3.883495145631061,-28.898678414096914,0.6956521739130345,24.0,4.264,1.08,-6.8
CHC,J. Candelario,3.5900000000000007,-3.1372549019607767,-13.980582524271847,5.814977973568277,-1.565217391304359,37.0,1.405,1.08,29.9
CHC,Ian Happ,12.51,3.1372549019607874,-3.495145631067965,6.872246696035238,1.3913043478260785,55.0,1.405,1.08,114.4
CHC,Eric Hosmer,-6.26,-1.568627450980383,3.883495145631061,5.991189427312771,-9.043478260869565,22.0,0.85,1.08,16.2
BAL,Aaron Hicks,11.48,3.1372549019607874,-17.087378640776706,-5.814977973568277,-4.347826086956526,-14.0,1.092,1.08,-31.4
CHC,Edwin Rios,-11.34,-6.274509803921564,9.320388349514563,-23.25991189427314,6.956521739130432,2.0,0.85,1.08,-24.4
COL,Alan Trejo,-22.650000000000002,12.549019607843139,19.02912621359223,-0.17621145374448377,7.304347826086953,-16.0,0.364,1.08,0.0
COL,Kris Bryant,1.870000000000001,10.980392156862745,19.02912621359223,-2.2907488986784066,-9.654113257610057e-15,8.0,0.533,1.08,21.6
COL,Michael Toglia,-26.219999999999995,6.274509803921564,19.02912621359223,-20.26431718061673,2.086956521739123,-18.0,0.533,1.08,-40.1
COL,Ryan McMahon,-37.58,5.490196078431378,4.271844660194168,-20.616740088105715,-2.7826086956521765,-30.0,0.871,1.08,-76.4
COL,Yonathan Daza,-28.610000000000003,3.9215686274509842,32.23300970873786,-0.17621145374448377,-9.565217391304346,-33.0,0.871,1.08,-38.0
CLE,Steven Kwan,2.6799999999999997,2.352941176470601,6.601941747572813,16.74008810572688,8.695652173913041,-18.0,1.286,1.08,26.5
CLE,Ramon Laureano,-27.499999999999996,1.5686274509804046,-1.0778864316749093e-14,-4.229074889867836,-9.654113257610057e-15,-26.0,1.396,1.08,-84.7
CLE,Oscar Gonzalez,-33.18,2.352941176470601,11.650485436893206,-1.5859030837004322,2.956521739130428,-9.0,0.653,1.08,-29.0
CLE,Andres Gimenez,-32.28,-2.3529411764705794,5.43689320388349,3.876651982378858,-0.5217391304347928,-47.0,1.318,1.08,-103.7
CLE,Bo Naylor,-15.919999999999998,-3.9215686274509736,-16.6990291262136,1.7621145374449356,0.3478260869565124,-21.0,1.159,1.08,-69.4
CLE,Brayan Rocchio,-28.889999999999997,-10.196078431372548,14.368932038834956,-36.12334801762115,-0.6956521739130538,-54.0,1.159,1.08,-124.8
CLE,Cam Gallagher,-45.55,-3.9215686274509736,8.543689320388347,-5.46255506607929,-10.956521739130435,-44.0,0.264,1.08,-28.9
CLE,David Fry,-10.89,2.352941176470601,6.213592233009705,-9.339207048458148,10.08695652173913,-1.0,0.264,1.08,-0.7
CLE,Eric Haase,-32.449999999999996,0.7843137254902077,2.7184466019417393,-8.458149779735681,4.347826086956515,-17.0,0.264,1.08,-54.1
CLE,Gabriel Arias,-14.059999999999999,-7.058823529411761,3.883495145631061,-17.092511013215866,1.2173913043478175,49.0,1.013,1.08,17.4
CLE,Jose Ramirez,28.810000000000002,1.088453945710938e-14,-1.941747572815536,15.154185022026434,4.347826086956515,-8.0,1.115,1.08,46.2
CLE,Josh Naylor,29.460000000000004,1.088453945710938e-14,10.87378640776699,14.977973568281943,4.695652173913038,30.0,1.159,1.08,112.7
CLE,Kole Calhoun,-11.259999999999998,1.5686274509804046,0.7766990291262036,-4.581497797356823,3.6521739130434714,-66.0,0.879,1.08,-72.0
COL,Nolan Jones,6.539999999999999,8.627450980392155,4.271844660194168,-14.977973568281923,-1.5652173913043492,27.0,1.54,1.08,49.7
CLE,Mike Zunino,-43.13999999999999,-8.627450980392155,-3.1067961165048574,-24.66960352422907,-4.0000000000000036,-45.0,0.879,1.08,-138.8
CLE,Myles Straw,-51.86999999999999,-3.1372549019607767,6.601941747572813,9.515418502202643,2.7826086956521667,-53.0,0.653,1.08,-62.8
COL,C. Blackmon,0.9399999999999977,8.627450980392155,21.359223300970864,4.052863436123352,10.956521739130435,8.0,1.356,1.08,79.0
CLE,Will Brennan,-14.379999999999999,-0.784313725490186,9.70873786407767,14.801762114537448,8.34782608695652,-22.0,0.865,1.08,-4.0
CLE,Tyler Freeman,-23.09,4.705882352941192,5.43689320388349,5.286343612334807,8.869565217391303,10.0,1.208,1.08,14.6
COL,Austin Wynns,-32.24,4.705882352941181,19.805825242718434,-17.268722466960355,-0.3478260869565317,-33.0,0.928,1.08,-58.5
COL,Hunter Goodman,-10.04,7.058823529411761,26.407766990291254,-18.678414096916306,0.5217391304347734,13.0,0.782,1.08,15.4
COL,Brenton Doyle,-34.23,3.1372549019607874,20.970873786407758,-17.97356828193833,-6.086956521739136,-16.0,0.871,1.08,-47.2
COL,B. Rodgers,-7.099999999999999,3.1372549019607874,22.524271844660188,-2.2907488986784066,2.086956521739123,20.0,1.389,1.08,57.5
COL,Coco Montes,-22.010000000000005,-1.568627450980383,32.23300970873786,-39.295154185022035,4.869565217391299,-11.0,1.356,1.08,-39.7
COL,E. Montero,-20.84,2.3529411764705905,25.631067961165044,-27.488986784140963,3.478260869565211,-19.0,0.6719999999999999,1.08,-26.0
COL,Elias Diaz,-14.48,10.980392156862745,21.359223300970864,-5.46255506607929,-2.7826086956521765,-1.0,0.792,1.08,7.4
COL,Ezequiel Tovar,-33.980000000000004,8.627450980392155,29.514563106796114,-13.039647577092513,2.2608695652173836,-31.0,1.092,1.08,-44.4
COL,Harold Castro,-23.34,7.058823529411761,24.077669902912614,-11.806167400881058,8.52173913043478,-51.0,1.264,1.08,-63.5
TEX,Adolis Garcia,-20.059999999999995,6.274509803921575,7.378640776699026,-9.867841409691628,7.130434782608692,-21.0,1.249,1.07,-40.3
TEX,Austin Hedges,-54.92999999999999,10.980392156862745,21.74757281553397,-7.753303964757707,4.0000000000000036,-69.0,1.264,1.07,-128.4
TEX,Brad Miller,-60.79,1.088453945710938e-14,9.70873786407767,-11.982378854625551,7.652173913043476,-80.0,1.264,1.07,-144.9
TEX,Corey Seager,25.63,12.549019607843139,17.087378640776695,6.343612334801758,18.26086956521738,39.0,0.5840000000000001,1.07,74.3
DET,J. Schoop,-34.34,-2.3529411764705794,3.1067961165048468,-1.0572687224669612,2.086956521739123,-43.0,0.708,1.07,-80.8
SEA,Sam Haggerty,38.44,4.705882352941192,12.038834951456312,-10.925110132158592,5.565217391304344,52.0,1.044,1.07,113.7
