Team,Player,PP,XBH,BB,K,Line,H,OPS Factor,Park Factor,Score
CIN,Spencer Steer,12.290000000000001,0.7843137254902077,11.262135922330097,-9.339207048458148,1.7391304347826004,-29.0,1.2000000000000002,1.1,-16.2
CIN,S. Fairchild,-16.3,1.5686274509803937,20.970873786407758,-17.092511013215844,-1.9130434782608714,-43.0,1.293,1.1,-61.3
CIN,Noelvi Marte,-2.1899999999999995,1.5686274509803937,25.631067961165044,-2.1145374449339127,-8.695652173913041,-12.0,1.293,1.1,3.1
CIN,Nick Senzel,0.54,4.705882352941181,24.46601941747572,-4.229074889867836,-5.391304347826092,-71.0,1.2109999999999999,1.1,-67.8
CIN,Nick Martini,-8.26,1.088453945710938e-14,2.7184466019417393,-1.9383259911894193,-0.521739130434783,8.0,0.40700000000000003,1.1,-0.0
CIN,Matt McLain,-1.5199999999999996,-4.70588235294117,12.038834951456312,-18.502202643171795,6.260869565217387,-42.0,0.514,1.1,-53.3
CIN,Luke Maile,1.7400000000000002,0.7843137254902077,23.689320388349504,-9.162995594713655,-7.304347826086953,-38.0,0.514,1.1,-16.0
CIN,Kevin Newman,-6.1499999999999995,5.490196078431378,27.18446601941747,7.048458149779733,2.086956521739123,-43.0,0.764,1.1,-8.1
SD,Austin Nola,-6.900000000000001,1.088453945710938e-14,-10.097087378640778,7.4008810572687285,2.7826086956521667,-31.0,0.953,1.1,-41.6
MIN,Alex Kirilloff,-39.5,7.058823529411772,2.7184466019417393,-19.030837004405296,15.478260869565203,-28.0,1.097,1.1,-73.9
MIN,Joey Gallo,-70.79,-10.980392156862745,-18.640776699029132,-45.814977973568276,-10.782608695652174,-117.0,1.194,1.1,-301.4
MIN,Byron Buxton,-47.75,-2.3529411764705794,-7.378640776699026,-29.779735682819382,-4.6956521739130475,-54.0,1.097,1.1,-160.6
MIN,C. Vazquez,-44.080000000000005,2.352941176470601,8.15533980582524,-15.85903083700441,7.999999999999997,-85.0,0.469,1.1,-65.2
MIN,Carlos Correa,-25.28,9.411764705882351,6.601941747572813,-11.101321585903085,0.3478260869565124,-33.0,0.986,1.1,-57.5
MIN,Edouard Julien,-41.56,1.088453945710938e-14,-23.68932038834953,-25.726872246696033,1.3913043478260785,-70.0,1.194,1.1,-209.6
MIN,Donovan Solano,-35.04,3.9215686274509842,-1.1650485436893214,-15.85903083700441,16.000000000000004,-59.0,0.264,1.1,-26.5
MIN,Jordan Luplow,-64.03,-3.9215686274509736,-10.87378640776699,-25.198237885462547,-6.608695652173918,-76.0,0.514,1.1,-105.5
MIN,Jorge Polanco,-38.38,3.9215686274509842,-14.368932038834956,-17.621145374449345,7.130434782608692,-45.0,1.101,1.1,-126.3
MIN,Jose Miranda,-54.71,1.5686274509804046,7.378640776699026,-12.158590308370044,0.3478260869565124,-75.0,1.101,1.1,-145.8
MIN,Kyle Farmer,-45.02,0.7843137254902077,2.330097087378632,-10.39647577092511,5.043478260869559,-43.0,0.849,1.1,-84.3
MIN,Kyle Garlick,-50.2,0.7843137254902077,-5.825242718446598,-31.894273127753298,-1.913043478260881,-37.0,0.849,1.1,-138.7
MIL,Mark Canha,-17.75,0.7843137254902077,4.271844660194168,-1.7621145374449256,2.434782608695645,-36.0,1.326,1.09,-69.4
MIL,W. Contreras,-7.34,-3.1372549019607767,-1.5533980582524396,-11.629955947136565,-3.826086956521743,40.0,1.1019999999999999,1.09,15.0
MIL,V. Caratini,16.770000000000003,-3.1372549019607767,6.990291262135919,-0.5286343612334806,-5.739130434782614,-20.0,0.764,1.09,-4.7
MIL,Sal Frelick,-9.120000000000001,-3.9215686274509736,2.7184466019417393,0.5286343612334806,1.0434782608695565,0.0,1.0710000000000002,1.09,-10.2
MIL,Rowdy Tellez,-27.46,-3.9215686274509736,-11.650485436893215,-7.40088105726872,2.2608695652173836,-30.0,0.847,1.09,-72.2
MIL,Raimel Tapia,-24.28,-0.784313725490186,7.378640776699026,-8.810572687224669,-1.043478260869566,-52.0,1.326,1.09,-86.7
MIL,Owen Miller,-26.510000000000005,1.5686274509804046,5.0485436893203826,-2.4669603524229,3.8260869565217335,-51.0,1.326,1.09,-75.8
MIL,Tyrone Taylor,-1.2799999999999994,1.088453945710938e-14,3.883495145631061,-4.581497797356823,2.956521739130428,24.0,1.121,1.09,30.5
MIL,M. Brosseau,-27.39,-6.274509803921564,-1.5533980582524396,-17.97356828193833,0.17391304347825137,-36.0,1.033,1.09,-97.0
MIL,A. Monasterio,-30.55,-0.784313725490186,-4.660194174757286,-6.167400881057264,11.652173913043478,-31.0,0.861,1.09,-57.7
STL,Tommy Edman,40.63,1.5686274509803937,13.203883495145632,3.171806167400884,-6.0869565217391255,49.0,0.55,1.09,60.8
STL,Tyler O'Neill,27.29,1.088453945710938e-14,10.097087378640778,-14.625550660792957,-1.043478260869566,40.0,0.45599999999999996,1.09,30.7
STL,W. Contreras,19.31,4.705882352941181,4.271844660194168,-7.577092511013213,1.7391304347826004,37.0,1.547,1.09,100.2
MIL,Blake Perkins,-49.00000000000001,-10.196078431372548,1.1650485436893108,-25.198237885462547,-2.2608695652173934,-22.0,0.264,1.09,-30.9
MIL,Willy Adames,1.6900000000000004,-4.70588235294117,-3.106796116504868,-6.167400881057264,8.34782608695652,-26.0,0.869,1.09,-28.4
STL,Taylor Motter,0.8200000000000003,-2.3529411764705794,12.038834951456312,-18.85462555066078,-6.434782608695648,-6.0,1.202,1.09,-22.7
MIL,Brian Anderson,-28.22,-5.490196078431367,5.43689320388349,-22.907488986784152,4.695652173913038,-62.0,0.264,1.09,-118.2
STL,Lars Nootbaar,41.900000000000006,3.1372549019607874,-0.3883495145631072,-4.933920704845811,-0.8695652173913051,95.0,0.488,1.09,71.2
MIL,Luke Voit,-31.8,-3.1372549019607767,10.097087378640778,-28.370044052863435,11.478260869565219,-48.0,1.033,1.09,-97.8
MIL,Josh Donaldson,-24.51,-2.3529411764705794,-1.1650485436893323,-15.506607929515424,-1.7391304347826102,9.0,1.033,1.09,-40.8
MIL,Joey Wiemer,-2.4000000000000004,-5.490196078431367,1.5533980582524178,-14.977973568281923,-4.869565217391308,9.0,0.364,1.09,-6.8
MIL,Jesse Winker,-25.620000000000005,-5.490196078431367,-6.213592233009715,-15.682819383259897,3.999999999999994,-24.0,1.108,1.09,-79.6
MIL,G. Mitchell,-14.390000000000002,-7.058823529411761,9.320388349514563,-34.008810572687224,2.956521739130428,-19.0,1.108,1.09,-67.8
MIL,Darin Ruf,-33.33,-7.058823529411761,-12.42718446601943,-14.44933920704846,4.869565217391299,-20.0,1.108,1.09,-89.8
STL,Andrew Knizner,21.21,-2.3529411764705794,20.970873786407765,-10.044052863436121,-8.695652173913041,25.0,1.042,1.09,52.3
STL,B. Donovan,52.23,6.274509803921575,12.038834951456312,4.229074889867845,-1.9130434782608714,97.0,1.042,1.09,185.1
MIL,Carlos Santana,8.74,-5.490196078431367,-17.087378640776706,0.8810572687224678,0.17391304347825137,5.0,1.108,1.09,-9.4
STL,Dylan Carlson,-6.34,2.3529411764705905,3.1067961165048468,-2.4669603524229,1.9130434782608614,5.0,1.042,1.09,3.9
STL,Jordan Walker,17.560000000000002,4.705882352941181,15.533980582524277,-3.7004405286343545,-0.8695652173913051,51.0,1.089,1.09,100.0
STL,Jose Fermin,7.71,-2.3529411764705794,13.203883495145632,-21.85022026431719,12.521739130434785,5.0,0.931,1.09,14.4
MIL,Brice Turang,-37.730000000000004,1.5686274509804046,0.7766990291262036,-1.2334801762114451,7.130434782608692,-44.0,0.632,1.09,-50.6
STL,Juan Yepez,14.040000000000001,-0.784313725490186,14.368932038834956,-7.048458149779733,2.7826086956521667,-15.0,0.931,1.09,9.1
STL,Oscar Mercado,12.649999999999997,-6.274509803921564,10.097087378640778,-10.572687224669604,4.521739130434777,9.0,2.2640000000000002,1.09,21.2
STL,Alec Burleson,28.97,7.843137254901959,10.87378640776699,2.9955947136563905,5.217391304347822,69.0,1.033,1.09,140.6
STL,Luken Baker,8.969999999999997,-3.1372549019607767,5.43689320388349,-31.894273127753298,-0.521739130434783,19.0,0.931,1.09,-2.2
STL,Masyn Winn,3.6899999999999995,2.3529411764705905,11.262135922330097,-13.92070484581498,-12.173913043478263,3.0,0.9390000000000001,1.09,-5.9
STL,Nolan Arenado,18.32,8.627450980392155,15.14563106796117,7.753303964757707,-5.913043478260866,66.0,0.8130000000000001,1.09,97.4
STL,Nolan Gorman,34.18,-8.627450980392155,-8.15533980582525,-26.07929515418502,4.695652173913038,37.0,2.2640000000000002,1.09,81.5
MIL,C. Yelich,7.690000000000003,-6.274509803921564,8.543689320388347,-14.273127753303967,-9.654113257610057e-15,-30.0,0.514,1.09,-19.2
STL,P. Goldschmidt,14.15,1.5686274509803937,5.43689320388349,-18.149779735682806,3.6521739130434714,21.0,1.201,1.09,36.2
STL,R. Palacios,31.319999999999997,1.088453945710938e-14,-8.543689320388358,-1.233480176211455,-6.434782608695648,66.0,1.202,1.09,106.3
OAK,S. Langeliers,-17.19,0.7843137254902077,17.087378640776695,-13.744493392070488,-5.739130434782604,-15.0,0.759,1.08,-27.7
OAK,Seth Brown,-19.32,-0.784313725490186,22.135922330097078,-11.101321585903085,-1.3913043478260883,-12.0,0.802,1.08,-19.5
OAK,T. Soderstrom,-41.129999999999995,-8.627450980392155,29.90291262135922,-42.64317180616739,-6.260869565217387,-66.0,0.931,1.08,-135.5
OAK,Zack Gelof,-25.630000000000003,-3.1372549019607767,14.757281553398062,-18.149779735682806,9.913043478260867,-12.0,1.1880000000000002,1.08,-43.9
OAK,JJ Bleday,-40.31,-6.274509803921564,6.990291262135919,-12.863436123348018,-3.304347826086959,-58.0,0.925,1.08,-122.9
OAK,Tyler Wade,-27.82,-3.1372549019607767,9.70873786407767,-6.343612334801758,-2.6086956521739157,-48.0,0.917,1.08,-84.5
OAK,Jonah Bride,-30.01,-1.568627450980383,0.7766990291262036,-6.343612334801758,-9.654113257610057e-15,-67.0,0.925,1.08,-112.5
OAK,L. Butler,-22.700000000000003,-1.568627450980383,17.4757281553398,-25.726872246696047,-8.34782608695652,-25.0,0.641,1.08,-45.6
OAK,Jesus Aguilar,-45.970000000000006,-3.1372549019607767,15.922330097087372,-11.982378854625551,-2.086956521739132,-72.0,0.925,1.08,-128.8
OAK,Kevin Smith,-41.260000000000005,-6.274509803921564,31.456310679611654,-23.436123348017613,-11.826086956521742,-53.0,0.375,1.08,-42.3
OAK,Jordan Diaz,-30.34,0.7843137254902077,27.572815533980577,-9.691629955947135,-1.5652173913043492,-33.0,0.664,1.08,-33.2
OAK,Tony Kemp,-30.62,-2.3529411764705794,27.18446601941747,2.6431718061674037,-2.434782608695654,-45.0,0.917,1.08,-50.1
OAK,Ryan Noda,-26.82,-6.274509803921564,-1.5533980582524287,-23.7885462555066,4.347826086956515,-42.0,0.917,1.08,-95.2
OAK,Esteury Ruiz,-40.38,1.088453945710938e-14,26.79611650485436,-6.167400881057264,-6.956521739130432,-48.0,0.925,1.08,-74.6
OAK,Cody Thomas,-48.660000000000004,-12.549019607843139,18.252427184466015,-45.28634361233481,-6.260869565217387,-82.0,0.764,1.08,-190.6
OAK,Carlos Perez,-20.89,-1.568627450980383,22.135922330097078,-6.519823788546251,-1.217391304347827,-33.0,0.764,1.08,-33.9
OAK,Brent Rooker,-21.27,-7.058823529411761,6.213592233009705,-24.3171806167401,1.3913043478260785,-35.0,1.174,1.08,-101.5
OAK,Aledmys Diaz,-31.340000000000003,1.5686274509804046,27.572815533980577,-1.9383259911894193,-5.565217391304353,-43.0,0.664,1.08,-37.8
OAK,Nick Allen,-40.27,-2.3529411764705794,25.242718446601934,2.290748898678416,-11.304347826086957,-62.0,0.793,1.08,-75.7
OAK,Conner Capel,-27.980000000000004,-7.058823529411761,9.320388349514563,-14.625550660792957,12.0,-47.0,0.764,1.08,-81.4
ATL,R. Acuna Jr.,11.630000000000003,8.627450980392155,4.271844660194168,4.052863436123341,2.956521739130428,69.0,1.332,1.07,143.3
TEX,Brad Miller,-32.9,-4.70588235294117,10.485436893203882,-12.511013215859032,-7.478260869565215,-36.0,1.264,1.07,-88.9
TEX,Austin Hedges,-35.34,5.490196078431378,22.524271844660188,-8.281938325991186,-10.434782608695652,-39.0,1.264,1.07,-88.0
TEX,Adolis Garcia,-7.029999999999999,-1.568627450980383,9.70873786407767,-15.682819383259915,-8.173913043478258,10.0,0.514,1.07,-7.0
ATL,Vaughn Grissom,-56.64,7.058823529411761,23.689320388349504,-11.806167400881058,3.1304347826086887,-39.0,0.621,1.07,-78.7
ATL,T. d'Arnaud,-42.739999999999995,5.490196078431378,15.145631067961157,-11.101321585903085,6.956521739130432,-9.0,0.621,1.07,-23.4
ATL,Sean Murphy,-23.919999999999998,8.627450980392155,-1.0778864316749093e-14,-6.343612334801758,12.173913043478263,10.0,0.546,1.07,0.3
ATL,Sam Hilliard,-45.57999999999999,-1.568627450980383,5.825242718446598,-28.54625550660793,7.652173913043476,-52.0,1.332,1.07,-122.2
ATL,Matt Olson,-15.370000000000001,15.686274509803926,-3.4951456310679756,-6.519823788546251,4.869565217391299,25.0,1.1560000000000001,1.07,24.9
ATL,Ozzie Albies,-22.369999999999997,5.490196078431378,19.805825242718445,-4.229074889867836,4.347826086956515,-24.0,1.182,1.07,-26.5
ATL,Nicky Lopez,-54.79,2.3529411764705905,17.087378640776695,-4.581497797356823,8.34782608695652,-76.0,0.264,1.07,-30.4
ATL,Marcell Ozuna,20.79,10.196078431372548,11.650485436893206,-5.46255506607929,5.3913043478260825,35.0,1.193,1.07,99.0
ATL,M. Harris II,-12.71,10.980392156862745,23.689320388349504,-5.638766519823784,6.0869565217391255,37.0,1.104,1.07,70.2
ATL,Kevin Pillar,-43.099999999999994,9.411764705882351,19.41747572815534,-13.039647577092513,14.782608695652158,-48.0,0.797,1.07,-51.6
ATL,Eddie Rosario,-28.4,8.627450980392155,18.252427184466015,-11.45374449339207,8.695652173913041,2.0,0.838,1.07,-2.0
ATL,Austin Riley,-18.259999999999998,9.411764705882351,8.543689320388347,-11.982378854625551,4.347826086956515,18.0,1.308,1.07,14.1
ATL,Orlando Arcia,-31.689999999999998,4.705882352941181,6.213592233009705,-3.876651982378849,2.434782608695645,-21.0,0.663,1.07,-30.7
LAA,Mike Moustakas,-33.31,1.088453945710938e-14,20.970873786407765,-11.27753303964758,-5.2173913043478315,-11.0,0.264,1.07,-11.3
LAA,Zach Neto,-5.08,0.7843137254902077,19.41747572815534,-13.568281938325994,-5.391304347826092,-28.0,0.45999999999999996,1.07,-15.7
PHI,Rodolfo Castro,2.6099999999999977,-7.843137254901959,7.378640776699026,-14.273127753303967,-7.478260869565215,-20.0,1.453,1.07,-42.4
BOS,M. Yoshida,16.509999999999998,3.1372549019607874,11.650485436893206,-1.0572687224669612,0.5217391304347734,40.0,0.44399999999999995,1.07,33.6
BOS,Luis Urias,-21.940000000000005,-3.9215686274509736,5.43689320388349,-10.748898678414097,-5.739130434782614,-41.0,0.971,1.07,-80.9
BOS,Justin Turner,1.13,4.705882352941181,3.4951456310679543,1.0572687224669612,5.217391304347822,0.0,0.783,1.07,13.1
BOS,Jorge Alfaro,-12.93,-2.3529411764705794,20.970873786407765,-28.370044052863435,-4.347826086956526,-29.0,0.514,1.07,-60.0
BOS,Jarren Duran,-0.17999999999999972,6.274509803921564,16.310679611650492,-7.9295154185022,4.173913043478255,5.0,0.514,1.07,25.3
BOS,E. Valdez,-3.95,-3.1372549019607767,3.4951456310679543,-14.625550660792957,1.7391304347826004,1.0,0.514,1.07,-8.5
BOS,David Hamilton,-17.35,-7.058823529411761,2.330097087378632,-31.541850220264315,-9.73913043478261,-43.0,0.45199999999999996,1.07,-113.8
BOS,Connor Wong,-17.8,0.0,4.271844660194168,-20.616740088105715,6.60869565217391,-23.0,0.45199999999999996,1.07,-24.4
BOS,C. Rafaela,-7.800000000000001,-1.568627450980383,9.320388349514563,-33.480176211453745,12.173913043478263,-34.0,1.044,1.07,-61.8
BOS,C. Arroyo,-20.509999999999998,3.9215686274509842,15.533980582524277,-4.405286343612328,5.565217391304344,-31.0,0.364,1.07,-33.1
BOS,Alex Verdugo,10.099999999999998,-2.3529411764705794,6.601941747572813,-2.46696035242291,5.913043478260866,17.0,0.364,1.07,13.6
BOS,Adam Duvall,11.94,-4.70588235294117,15.14563106796117,-23.612334801762124,6.0869565217391255,11.0,0.4650000000000001,1.07,7.9
PHI,Trea Turner,30.19,9.411764705882351,13.203883495145632,6.167400881057264,-0.3478260869565317,51.0,1.079,1.07,126.6
PHI,N. Castellanos,42.47,3.1372549019607874,10.097087378640778,-6.167400881057264,3.999999999999994,47.0,1.453,1.07,156.3
BOS,Rafael Devers,39.029999999999994,-1.568627450980383,3.4951456310679543,-8.105726872246693,-9.654113257610057e-15,50.0,1.827,1.07,162.0
PHI,Kyle Schwarber,42.64000000000001,-4.70588235294117,-26.019417475728172,-4.757709251101326,-3.4782608695652204,98.0,0.931,1.07,101.3
PHI,Kody Clemens,19.290000000000003,-0.784313725490186,4.660194174757276,1.233480176211455,-6.956521739130432,28.0,1.393,1.07,48.6
PHI,Josh Harrison,12.2,4.705882352941181,16.31067961165048,11.629955947136565,-9.654113257610057e-15,64.0,1.393,1.07,116.5
PHI,Johan Rojas,4.609999999999999,1.5686274509804046,23.689320388349504,-8.105726872246693,-5.04347826086957,10.0,1.393,1.07,39.8
PHI,Jake Cave,19.27,0.7843137254902077,6.601941747572813,-3.7004405286343642,-2.086956521739132,43.0,1.264,1.07,86.4
PHI,J.T. Realmuto,33.17,3.1372549019607874,6.601941747572813,2.6431718061674037,3.999999999999994,27.0,0.8250000000000001,1.07,67.6
PHI,Garrett Stubbs,9.31,-3.9215686274509736,3.1067961165048468,-1.585903083700442,-8.34782608695652,23.0,0.264,1.07,6.1
PHI,Edmundo Sosa,-2.200000000000001,5.490196078431378,10.485436893203882,-1.7621145374449356,1.0434782608695565,11.0,0.997,1.07,25.7
PHI,Darick Hall,12.69,0.7843137254902077,16.31067961165048,-7.577092511013213,-0.8695652173913051,14.0,0.43100000000000005,1.07,37.8
PHI,Cristian Pache,34.32,-5.490196078431367,17.087378640776695,-9.691629955947135,0.8695652173912954,24.0,0.43100000000000005,1.07,28.2
PHI,Bryson Stott,41.87,10.196078431372548,9.320388349514563,11.101321585903085,0.3478260869565124,74.0,0.889,1.07,139.7
PHI,Bryce Harper,50.21,1.5686274509804046,1.5533980582524178,0.17621145374449354,5.217391304347822,121.0,1.2429999999999999,1.07,239.0
PHI,Brandon Marsh,11.710000000000003,3.1372549019607874,-1.0778864316749093e-14,-11.101321585903085,2.6086956521739055,60.0,0.812,1.07,57.7
BOS,Pablo Reyes,8.43,5.490196078431378,8.543689320388347,2.1145374449339127,9.043478260869565,10.0,0.831,1.07,38.8
BOS,Reese McGuire,-13.749999999999998,1.5686274509803937,15.14563106796117,-6.519823788546251,3.478260869565211,-25.0,0.745,1.07,-20.0
LAA,Trey Cabbage,-44.36,-12.549019607843139,30.29126213592233,-58.67841409691631,-14.956521739130437,-37.0,1.446,1.07,-146.9
LAA,Jared Walsh,-33.199999999999996,-4.70588235294117,18.252427184466015,-31.365638766519822,-5.739130434782614,-38.0,1.375,1.07,-139.4
LAA,Taylor Ward,-25.5,6.274509803921575,3.4951456310679543,-5.638766519823784,3.999999999999994,10.0,1.446,1.07,-7.9
